date,instrument,prediction,primary_signal,size,annualized_ewma_vol,raw_weight,capped_weight,weight
2022-01-27,rb1s,0.55,1,0.55,0.33018967225787926,0.16657092762442557,0.16657092762442557,0.16657092762442557
2022-01-28,cl1s,0.55,1,0.55,0.3468908879383707,0.1585512964231318,0.1585512964231318,0.1585512964231318
2022-01-28,ng1s,0.55,-1,0.55,0.8464151639963425,-0.06497993223599391,-0.06497993223599391,-0.06497993223599391
2022-01-28,rb1s,0.55,1,0.55,0.32483182745924616,0.16931838370087174,0.16931838370087174,0.16931838370087174
2022-01-31,cl1s,0.55,1,0.55,0.3426633472122072,0.1605073914308646,0.1605073914308646,0.1605073914308646
2022-01-31,ng1s,0.55,-1,0.55,0.8419870078493128,-0.06532167300358528,-0.06532167300358528,-0.06532167300358528
2022-01-31,rb1s,0.55,1,0.55,0.31954407166285653,0.172120232786009,0.172120232786009,0.172120232786009
2022-02-01,cl1s,0.55,1,0.55,0.33717887425633103,0.1631181672378079,0.1631181672378079,0.1631181672378079
2022-02-01,ng1s,0.55,-1,0.55,0.8333831592815673,-0.06599605402083447,-0.06599605402083447,-0.06599605402083447
2022-02-01,rb1s,0.55,1,0.55,0.3144785639525201,0.17489268364982707,0.17489268364982707,0.17489268364982707
2022-02-02,cl1s,0.55,1,0.55,0.3317660143175789,0.16577948803204398,0.16577948803204398,0.16577948803204398
2022-02-02,ng1s,0.55,-1,0.55,0.9260659241761504,-0.059391020189981915,-0.059391020189981915,-0.059391020189981915
