instrument,signal_column,training_end,date,close,primary_signal,vol,tp,sl,timeout_date,timeout_close,touch_date,touch_price,touched_barrier,triple_barrier_label,metalabel,volatility_method,ewma_span,volatility_window,num_days,take_profit_mult,stop_loss_mult,holding_period_days,raw_touch_return,signed_touch_return
cl1s,cl1s,2022-01-01,2020-01-07,25.41161824,-1,0.012780481386343185,24.762072812173642,26.061163667826353,2020-01-14,23.59997656,2020-01-08,24.15927533,lower,-1,1,garman_klass,100,20,5,2.0,2.0,1,-0.04928229671059314,0.04928229671059314
cl1s,cl1s,2022-01-01,2020-01-22,22.98425454,-1,0.02091133010268246,22.02299187229996,23.945517207700032,2020-01-29,21.60293082,2020-01-24,21.95129986,lower,-1,1,garman_klass,100,20,5,2.0,2.0,2,-0.0449418395624851,0.0449418395624851
cl1s,cl1s,2022-01-01,2020-01-23,22.51841223,-1,0.021233255263187038,21.562133839997475,23.474690620002526,2020-01-30,21.1208853,2020-01-27,21.52596557,lower,-1,1,garman_klass,100,20,5,2.0,2.0,4,-0.04407267483441035,0.04407267483441035
cl1s,cl1s,2022-01-01,2020-01-24,21.95129986,-1,0.021703052724619778,20.998479423528963,22.90412029647104,2020-01-31,20.88593874,2020-01-31,20.88593874,lower,-1,1,garman_klass,100,20,5,2.0,2.0,7,-0.04853294004430764,0.04853294004430764
cl1s,cl1s,2022-01-01,2020-01-27,21.52596557,-1,0.022100704196601893,20.57448757478239,22.477443565217616,2020-02-03,20.29857235,2020-02-03,20.29857235,lower,-1,1,garman_klass,100,20,5,2.0,2.0,7,-0.05701919460981464,0.05701919460981464
cl1s,cl1s,2022-01-01,2020-01-28,21.66369286,-1,0.022320347844334773,20.696610539543936,22.630775180456066,2020-02-04,20.09603222,2020-02-03,20.29857235,lower,-1,1,garman_klass,100,20,5,2.0,2.0,6,-0.06301421086524772,0.06301421086524772
cl1s,cl1s,2022-01-01,2020-01-29,21.60293082,-1,0.022502995216803844,20.630669522177193,22.575192117822812,2020-02-05,20.55782373,2020-02-03,20.29857235,lower,-1,1,garman_klass,100,20,5,2.0,2.0,5,-0.06037877364271449,0.06037877364271449
cl1s,cl1s,2022-01-01,2020-01-30,21.1208853,-1,0.02265434629590245,20.16392560067553,22.077844999324473,2020-02-06,20.63883978,2020-02-04,20.09603222,lower,-1,1,garman_klass,100,20,5,2.0,2.0,5,-0.04852320655327835,0.04852320655327835
cl1s,cl1s,2022-01-01,2020-01-31,20.88593874,-1,0.023395724112141667,19.908655418831735,21.863222061168262,2020-02-07,20.38363921,2020-02-07,20.38363921,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.024049650640697084,0.024049650640697084
cl1s,cl1s,2022-01-01,2020-02-05,20.55782373,1,0.02468073959424955,21.572588318209228,19.54305914179077,2020-02-12,20.72795744,2020-02-12,20.72795744,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,0.008275861892507841,0.008275861892507841
cl1s,cl1s,2022-01-01,2020-02-06,20.63883978,1,0.020674141208052173,21.49222035596417,19.78545920403583,2020-02-13,20.82922751,2020-02-13,20.82922751,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,0.00922473026727455,0.00922473026727455
cl1s,cl1s,2022-01-01,2020-02-07,20.38363921,1,0.020572454046304596,21.222322171888354,19.544956248111642,2020-02-14,21.09533843,2020-02-14,21.09533843,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,0.03491521865491287,0.03491521865491287
cl1s,cl1s,2022-01-01,2020-02-10,20.07982901,1,0.020687719458021895,20.91064074864786,19.24901727135214,2020-02-18,21.08324248,2020-02-14,21.09533843,upper,1,1,garman_klass,100,20,5,2.0,2.0,4,0.05057360894329643,0.05057360894329643
cl1s,cl1s,2022-01-01,2020-02-11,20.22970871,1,0.020763144023664533,21.06977342100502,19.38964399899498,2020-02-19,21.56708051,2020-02-14,21.09533843,upper,1,1,garman_klass,100,20,5,2.0,2.0,3,0.04279002393999387,0.04279002393999387
cl1s,cl1s,2022-01-01,2020-02-12,20.72795744,1,0.021060665159668302,21.601046582175393,19.85486829782461,2020-02-20,21.72432788,2020-02-20,21.72432788,upper,1,1,garman_klass,100,20,5,2.0,2.0,8,0.04806891575709438,0.04806891575709438
cl1s,cl1s,2022-01-01,2020-02-13,20.82922751,1,0.021308471631242987,21.71690551699508,19.941549503004918,2020-02-21,21.52272869,2020-02-20,21.72432788,upper,1,1,garman_klass,100,20,5,2.0,2.0,7,0.0429732869147581,0.0429732869147581
cl1s,cl1s,2022-01-01,2020-02-14,21.09533843,1,0.021209821277491388,21.990195145776994,20.20048171422301,2020-02-24,20.73649188,2020-02-24,20.73649188,timeout,0,0,garman_klass,100,20,5,2.0,2.0,10,-0.017010703629655066,-0.017010703629655066
cl1s,cl1s,2022-01-01,2020-02-18,21.08324248,1,0.021610323102566054,21.994473844085093,20.172011115914906,2020-02-25,20.11959838,2020-02-25,20.11959838,lower,-1,0,garman_klass,100,20,5,2.0,2.0,7,-0.04570663648696982,-0.04570663648696982
cl1s,cl1s,2022-01-01,2020-02-19,21.56708051,1,0.021417423091965884,22.490903086282326,20.643257933717678,2020-02-26,19.6478563,2020-02-25,20.11959838,lower,-1,0,garman_klass,100,20,5,2.0,2.0,6,-0.0671153487524121,-0.0671153487524121
cl1s,cl1s,2022-01-01,2020-02-20,21.72432788,1,0.021036273304351857,22.638325677274064,20.810330082725937,2020-02-27,18.98661098,2020-02-24,20.73649188,lower,-1,0,garman_klass,100,20,5,2.0,2.0,4,-0.045471418285369825,-0.045471418285369825
cl1s,cl1s,2022-01-01,2020-02-21,21.52272869,1,0.020981737243280427,22.42589716626399,20.619560213736012,2020-02-28,18.04715879,2020-02-25,20.11959838,lower,-1,0,garman_klass,100,20,5,2.0,2.0,4,-0.06519295625614285,-0.06519295625614285
cl1s,cl1s,2022-01-01,2020-02-24,20.73649188,1,0.021293519323536108,21.619597661098258,19.85338609890174,2020-03-02,18.84952354,2020-02-26,19.6478563,lower,-1,0,garman_klass,100,20,5,2.0,2.0,2,-0.05249854152282962,-0.05249854152282962
cl1s,cl1s,2022-01-01,2020-02-25,20.11959838,1,0.021667125653716365,20.991466112403533,19.247730647596462,2020-03-03,19.02289883,2020-02-27,18.98661098,lower,-1,0,garman_klass,100,20,5,2.0,2.0,2,-0.056312625063443256,-0.056312625063443256
cl1s,cl1s,2022-01-01,2020-02-26,19.6478563,1,0.022107942485149332,20.51660365407376,18.779108945926243,2020-03-04,18.86161949,2020-02-28,18.04715879,lower,-1,0,garman_klass,100,20,5,2.0,2.0,2,-0.0814693209049987,-0.0814693209049987
cl1s,cl1s,2022-01-01,2020-02-27,18.98661098,1,0.023328860455952255,19.872482976167742,18.100738983832255,2020-03-05,18.50680493,2020-02-28,18.04715879,lower,-1,0,garman_klass,100,20,5,2.0,2.0,1,-0.049479719734585204,-0.049479719734585204
cl1s,cl1s,2022-01-01,2020-02-28,18.04715879,1,0.024974446250890778,18.94859438436429,17.145723195635707,2020-03-06,16.64402848,2020-03-03,19.02289883,upper,1,1,garman_klass,100,20,5,2.0,2.0,4,0.05406613037286845,0.05406613037286845
cl1s,cl1s,2022-01-01,2020-03-18,8.31173964,1,0.06789340941497055,9.44036432465832,7.18311495534168,2020-03-25,9.77217972,2020-03-19,10.33879856,upper,1,1,garman_klass,100,20,5,2.0,2.0,1,0.2438790202528529,0.2438790202528529
cl1s,cl1s,2022-01-01,2020-03-20,9.02998886,1,0.08450919084159313,10.556222963734399,7.503754756265599,2020-03-27,8.58307823,2020-03-27,8.58307823,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.04949182517596151,-0.04949182517596151
cl1s,cl1s,2022-01-01,2020-03-23,9.32127882,1,0.08725552988314515,10.947945065255276,7.694612574744724,2020-03-30,8.0164594,2020-03-30,8.0164594,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.13998287629808281,-0.13998287629808281
