instrument,signal_column,training_end,date,close,primary_signal,vol,tp,sl,timeout_date,timeout_close,touch_date,touch_price,touched_barrier,triple_barrier_label,metalabel,volatility_method,ewma_span,volatility_window,num_days,take_profit_mult,stop_loss_mult,holding_period_days,raw_touch_return,signed_touch_return
ng1s,ng1s,2022-01-01,2020-09-24,0.00199303,-1,0.04487447998093087,0.0018141576303272106,0.002171902369672789,2020-10-01,0.00173728,2020-09-29,0.00176066,lower,-1,1,garman_klass,100,20,5,2.0,2.0,5,-0.11659132075282352,0.11659132075282352
ng1s,ng1s,2022-01-01,2020-10-09,0.00188441,-1,0.049632194265409955,0.0016973551936086378,0.0020714648063913624,2020-10-16,0.00190641,2020-10-16,0.00190641,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,0.011674741696340085,-0.011674741696340085
ng1s,ng1s,2022-01-01,2020-10-12,0.00198066,-1,0.04953236712052583,0.0017844464434781187,0.0021768735565218817,2020-10-19,0.00192153,2020-10-19,0.00192153,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.02985368513525788,0.02985368513525788
ng1s,ng1s,2022-01-01,2020-10-13,0.00196278,-1,0.049657644654931145,0.0017678459364483883,0.0021577140635516113,2020-10-20,0.00200265,2020-10-20,0.00200265,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,0.020313025402745044,-0.020313025402745044
ng1s,ng1s,2022-01-01,2020-10-14,0.00181222,-1,0.049281134799871916,0.0016336034837859522,0.001990836516214048,2020-10-21,0.00207828,2020-10-20,0.00200265,upper,1,0,garman_klass,100,20,5,2.0,2.0,6,0.10508106079835766,-0.10508106079835766
ng1s,ng1s,2022-01-01,2020-10-26,0.00205527,-1,0.042505741709979505,0.001880548448471461,0.002229991551528539,2020-11-02,0.00204959,2020-11-02,0.00204959,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.002763627163341109,0.002763627163341109
ng1s,ng1s,2022-01-01,2020-10-27,0.00209192,-1,0.040642278666896604,0.0019218792088222913,0.0022619607911777088,2020-11-03,0.0019327,2020-11-03,0.0019327,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.07611189720448208,0.07611189720448208
ng1s,ng1s,2022-01-01,2021-02-16,0.00190056,-1,0.036588232650056944,0.0017614837371092153,0.0020396362628907843,2021-02-23,0.00180079,2021-02-23,0.00180079,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.05249505408932098,0.05249505408932098
ng1s,ng1s,2022-01-01,2021-10-05,0.00365583,-1,0.04597115733883743,0.003319704527731916,0.003991955472268084,2021-10-12,0.00318843,2021-10-06,0.00328689,lower,-1,1,garman_klass,100,20,5,2.0,2.0,1,-0.10091825932825105,0.10091825932825105
ng1s,ng1s,2022-01-01,2021-10-06,0.00328689,-1,0.04708874598195594,0.0029773389434387377,0.0035964410565612623,2021-10-13,0.00323766,2021-10-13,0.00323766,timeout,0,0,garman_klass,100,20,5,2.0,2.0,7,-0.01497768407217781,0.01497768407217781
