instrument,signal_column,training_end,date,close,primary_signal,vol,tp,sl,timeout_date,timeout_close,touch_date,touch_price,touched_barrier,triple_barrier_label,metalabel,volatility_method,ewma_span,volatility_window,num_days,take_profit_mult,stop_loss_mult,holding_period_days,raw_touch_return,signed_touch_return
ho1s,ho1s,2022-01-01,2020-01-21,1.62481978,1,0.01552948199284342,1.6752849990302516,1.5743545609697482,2020-02-19,1.51381441,2020-01-24,1.54095451,lower,-1,0,ewma,100,20,20,2.0,2.0,3,-0.0516151212782503,-0.0516151212782503
ho1s,ho1s,2022-01-01,2020-01-23,1.59142091,1,0.015366971376679065,1.6403315491444372,1.542510270855563,2020-02-21,1.4956039,2020-01-24,1.54095451,lower,-1,0,ewma,100,20,20,2.0,2.0,1,-0.03171153507088209,-0.03171153507088209
ho1s,ho1s,2022-01-01,2020-01-31,1.444279,1,0.016603538531390964,1.4922392840531578,1.3963187159468424,2020-03-02,1.35969651,2020-02-14,1.5061868,upper,1,1,ewma,100,20,20,2.0,2.0,14,0.042864155748300714,0.042864155748300714
ho1s,ho1s,2022-01-01,2020-02-03,1.39948896,1,0.016910376292952976,1.4468207298628668,1.3521571901371332,2020-03-03,1.36352113,2020-02-05,1.45935683,upper,1,1,ewma,100,20,20,2.0,2.0,2,0.04277837961651376,0.04277837961651376
ho1s,ho1s,2022-01-01,2020-02-04,1.40481055,1,0.016775218633115235,1.451942558228714,1.3576785417712862,2020-03-04,1.36369902,2020-02-05,1.45935683,upper,1,1,ewma,100,20,20,2.0,2.0,1,0.0388282106793687,0.0388282106793687
ho1s,ho1s,2022-01-01,2020-03-09,1.03433707,1,0.03166803488979379,1.0998479148411342,0.9688262251588659,2020-04-06,0.92255806,2020-03-10,1.11171889,upper,1,1,ewma,100,20,20,2.0,2.0,1,0.07481296208401367,0.07481296208401367
ho1s,ho1s,2022-01-01,2020-04-15,0.80619064,-1,0.03879073900456475,0.7436451785916739,0.868736101408326,2020-05-13,0.68461321,2020-04-21,0.64130004,lower,-1,1,ewma,100,20,20,2.0,2.0,6,-0.20453053138895283,0.20453053138895283
ho1s,ho1s,2022-01-01,2020-04-16,0.83486343,-1,0.03889378886732987,0.7699214260410503,0.8998054339589496,2020-05-14,0.73681971,2020-04-21,0.64130004,lower,-1,1,ewma,100,20,20,2.0,2.0,5,-0.23185036383735247,0.23185036383735247
ho1s,ho1s,2022-01-01,2020-04-21,0.64130004,1,0.04723344118371228,0.7018816554409046,0.5807184245590953,2020-05-19,0.80170727,2020-04-27,0.57937678,lower,-1,0,ewma,100,20,20,2.0,2.0,6,-0.0965589523431184,-0.0965589523431184
ho1s,ho1s,2022-01-01,2020-05-18,0.82871631,-1,0.052051774402046766,0.7424440011771667,0.9149886188228333,2020-06-16,0.93001009,2020-06-10,0.92277266,upper,1,0,ewma,100,20,20,2.0,2.0,23,0.113496438847692,-0.113496438847692
