date,instrument,prediction,primary_signal,size,annualized_ewma_vol,raw_weight,capped_weight,weight
2022-03-09,ng1s,0.8085955973178462,-1,0.8085955973178462,0.8375042608329201,-0.09654823684284025,-0.09654823684284025,-0.09654823684284025
2022-03-09,rb1s,0.1800521231371387,-1,0.0,0.5140965208500893,-0.0,-0.0,-0.0
2022-03-10,ng1s,0.9406256081646068,-1,0.9406256081646068,0.8256288002471338,-0.11392839104971282,-0.11392839104971282,-0.11392839104971282
2022-03-10,rb1s,0.1546092119245413,-1,0.0,0.5239942646622804,-0.0,-0.0,-0.0
2022-03-11,ng1s,0.8891971385847145,-1,0.8891971385847145,0.81333093710519,-0.1093278391388317,-0.1093278391388317,-0.1093278391388317
2022-03-11,rb1s,0.0885829641794315,-1,0.0,0.5304858985200811,-0.0,-0.0,-0.0
2022-03-14,cl1s,0.7140811964126317,-1,0.7140811964126317,0.6014630675595904,-0.11872403060589977,-0.11872403060589977,-0.11872403060589977
2022-03-14,ng1s,0.9325964319380708,-1,0.9325964319380708,0.8016399692405684,-0.11633606952277639,-0.11633606952277639,-0.11633606952277639
2022-03-14,rb1s,0.1611682601753756,-1,0.0,0.5406525927703477,-0.0,-0.0,-0.0
2022-03-15,ng1s,0.9849607549067064,-1,0.9849607549067064,0.791138561750161,-0.12449914623397589,-0.12449914623397589,-0.12449914623397589
2022-03-15,rb1s,0.4713640020703881,1,0.0,0.5574989894470781,0.0,0.0,0.0
2022-03-16,ng1s,0.9915864649927107,-1,0.9915864649927107,0.7849364183378305,-0.12632697908099097,-0.12632697908099097,-0.12632697908099097
2022-03-16,rb1s,0.3870046836222988,1,0.0,0.5485959782379352,0.0,0.0,0.0
2022-03-17,ng1s,0.999552972325334,-1,0.999552972325334,0.7833751947242288,-0.12759568838239846,-0.12759568838239846,-0.12759568838239846
2022-03-17,rb1s,0.1676574485936121,-1,0.0,0.5792417924838866,-0.0,-0.0,-0.0
2022-03-18,cl1s,0.6650899101391764,-1,0.6650899101391764,0.6400717373048455,-0.1039086513864329,-0.1039086513864329,-0.1039086513864329
2022-03-18,rb1s,0.1782160970189415,-1,0.0,0.5696882767665212,-0.0,-0.0,-0.0
2022-03-21,cl1s,0.5913661603363087,-1,0.5913661603363087,0.6531984635121972,-0.09053391784735362,-0.09053391784735362,-0.09053391784735362
2022-03-21,rb1s,0.3058798700374303,-1,0.0,0.5694784066796347,-0.0,-0.0,-0.0
2022-03-22,cl1s,0.6500288850796304,-1,0.6500288850796304,0.6436288019313788,-0.10099437488332505,-0.10099437488332505,-0.10099437488332505
2022-03-22,rb1s,0.327232518233292,-1,0.0,0.5625507031975413,-0.0,-0.0,-0.0
2022-03-23,cl1s,0.5847895992732629,-1,0.5847895992732629,0.645678670148865,-0.09056975649179123,-0.09056975649179123,-0.09056975649179123
2022-03-23,rb1s,0.294289652421263,-1,0.0,0.5584372031576817,-0.0,-0.0,-0.0
2022-03-24,cl1s,0.6723351856114845,-1,0.6723351856114845,0.6411714777985269,-0.10486043264431517,-0.10486043264431517,-0.10486043264431517
2022-03-24,rb1s,0.4137133354228338,-1,0.0,0.5526039785728408,-0.0,-0.0,-0.0
2022-03-25,cl1s,0.6361020355654576,-1,0.6361020355654576,0.6308306500404186,-0.10083562609468981,-0.10083562609468981,-0.10083562609468981
2022-03-25,rb1s,0.2183607964188827,-1,0.0,0.5449422436191815,-0.0,-0.0,-0.0
2022-03-28,cl1s,0.7136092585951236,-1,0.7136092585951236,0.6585475435061433,-0.10836108427279656,-0.10836108427279656,-0.10836108427279656
2022-03-28,rb1s,0.1969445876217995,-1,0.0,0.5783857272076633,-0.0,-0.0,-0.0
2022-03-29,rb1s,0.1460436210705658,-1,0.0,0.569541997055594,-0.0,-0.0,-0.0
2022-03-30,rb1s,0.2467134092843539,-1,0.0,0.5670296845679356,-0.0,-0.0,-0.0
2022-03-31,rb1s,0.6809151558789561,1,0.6809151558789561,0.5727615965428869,0.11888282314821205,0.11888282314821205,0.11888282314821205
2022-04-01,rb1s,0.6872504004155893,1,0.6872504004155893,0.5633312650202472,0.12199756042137802,0.12199756042137802,0.12199756042137802
2022-04-04,rb1s,0.7729806752574965,1,0.7729806752574965,0.554924565603904,0.1392947299812345,0.1392947299812345,0.1392947299812345
2022-04-05,rb1s,0.7788477137797827,1,0.7788477137797827,0.5471625336583811,0.1423430271389988,0.1423430271389988,0.1423430271389988
2022-04-06,rb1s,0.7271481826611611,1,0.7271481826611611,0.5503326979565165,0.1321288350412745,0.1321288350412745,0.1321288350412745
2022-04-07,rb1s,0.7684783037008942,1,0.7684783037008942,0.5413393644498578,0.14195869618346876,0.14195869618346876,0.14195869618346876
2022-04-08,rb1s,0.7189760214821549,1,0.7189760214821549,0.5386434086336737,0.13347903454456336,0.13347903454456336,0.13347903454456336
2022-04-11,rb1s,0.7503714979754953,1,0.7503714979754953,0.5440401859409717,0.13792574838523244,0.13792574838523244,0.13792574838523244
2022-04-12,rb1s,0.7887402217121202,1,0.7887402217121202,0.5531048355186856,0.14260230087709552,0.14260230087709552,0.14260230087709552
2022-04-13,cl1s,0.5800137038774422,-1,0.5800137038774422,0.6559012697728807,-0.08843003217211089,-0.08843003217211089,-0.08843003217211089
2022-04-13,rb1s,0.8585575845202229,1,0.8585575845202229,0.5563631739675132,0.1543160339671143,0.1543160339671143,0.1543160339671143
2022-04-14,cl1s,0.6066486449347525,-1,0.6066486449347525,0.6478617263411732,-0.09363859914380598,-0.09363859914380598,-0.09363859914380598
2022-04-14,rb1s,0.4637331649062411,-1,0.0,0.5512211441407252,-0.0,-0.0,-0.0
2022-04-18,rb1s,0.5800158435785289,-1,0.5800158435785289,0.5423536673070122,-0.10694420975495997,-0.10694420975495997,-0.10694420975495997
2022-04-19,rb1s,0.5232385257826317,-1,0.5232385257826317,0.5474444610428163,-0.09557837607598128,-0.09557837607598128,-0.09557837607598128
2022-04-20,rb1s,0.5685171820189956,-1,0.5685171820189956,0.5389260018741991,-0.10549076868473381,-0.10549076868473381,-0.10549076868473381
2022-04-21,rb1s,0.7457992878570777,-1,0.7457992878570777,0.5313066560564182,-0.1403707782230161,-0.1403707782230161,-0.1403707782230161
2022-04-22,rb1s,0.3936609949279118,-1,0.0,0.5239028302171853,-0.0,-0.0,-0.0
2022-04-25,rb1s,0.7118539318447642,1,0.7118539318447642,0.519504501444975,0.13702555605673852,0.13702555605673852,0.13702555605673852
2022-04-26,rb1s,0.2727571554352049,-1,0.0,0.5160391138790468,-0.0,-0.0,-0.0
2022-04-27,cl1s,0.6598307971737587,1,0.6598307971737587,0.604133093804981,0.10921944252680806,0.10921944252680806,0.10921944252680806
