ticker,model_type,model_name,model_params,tb_config_name,num_days,feature_method,feature_params,selection_rule,auc_rank_within_ticker,mean_auc,std_auc,median_path_trade_sharpe,path_sharpe_iqr,train_start_date,train_end_date,test_start_date,train_on_nonzero_signals_only,target_col,date_col,instrument_col,protected_features,train_rows,original_feature_count,processed_feature_count,original_feature_columns,processed_feature_columns,feature_processing_details
cl1s,random_forest,rf_medium_depth,"{""bootstrap"": true, ""class_weight"": ""balanced"", ""max_depth"": 8, ""max_features"": ""sqrt"", ""min_samples_leaf"": 8, ""min_samples_split"": 20, ""n_estimators"": 500, ""n_jobs"": -1, ""random_state"": 42}",parkinson_10d_tp2_sl2,10,corr_cluster,"{""corr_method"": ""spearman"", ""corr_threshold"": 0.9, ""min_periods"": 20, ""selection_method"": ""target_corr""}",top3_mean_auc_then_highest_median_path_trade_sharpe,3,0.6355587454217168,0.1909905406093623,0.4223543594883385,0.0133127198987662,2020-01-07,2021-12-31,2022-01-01,True,metalabel,date,instrument,"[""primary_signal""]",333,145,70,"[""primary_signal"", ""open"", ""high"", ""low"", ""close"", ""volume"", ""open_interest"", ""ret_1d"", ""ret_5d"", ""ret_20d"", ""ret_63d"", ""ret_126d"", ""ret_252d"", ""mom_sign_5d"", ""mom_sign_20d"", ""mom_sign_63d"", ""mom_sign_126d"", ""mom_sign_252d"", ""ret_spread_5_20"", ""ret_spread_20_63"", ""price_vs_sma5"", ""price_vs_sma10"", ""price_vs_sma20"", ""price_vs_sma50"", ""price_vs_sma100"", ""price_vs_sma200"", ""price_vs_ema5"", ""price_vs_ema10"", ""price_vs_ema20"", ""price_vs_ema50"", ""sma5_vs_sma20"", ""sma10_vs_sma50"", ""sma20_vs_sma50"", ""sma50_vs_sma100"", ""sma50_vs_sma200"", ""sma100_vs_sma200"", ""ema5_vs_ema20"", ""ema12_vs_ema26"", ""ema20_vs_ema50"", ""ema20_vs_ema100"", ""sma20_slope"", ""sma50_slope"", ""sma100_slope"", ""ema20_slope"", ""ema50_slope"", ""macd_line"", ""macd_signal"", ""macd_hist"", ""macd_hist_chg"", ""macd_zscore"", ""vol_5d"", ""vol_10d"", ""vol_20d"", ""vol_63d"", ""vol_126d"", ""vol_252d"", ""ewma_vol_5d"", ""ewma_vol_10d"", ""ewma_vol_20d"", ""ewma_vol_63d"", ""vol_ratio_5_20d"", ""vol_ratio_20_63d"", ""vol_ratio_63_126d"", ""park_vol_5d"", ""park_vol_10d"", ""park_vol_20d"", ""park_vol_63d"", ""gk_vol_5d"", ""gk_vol_10d"", ""gk_vol_20d"", ""gk_vol_63d"", ""hl_range"", ""co_range"", ""true_range"", ""atr_5d"", ""atr_5d_pct"", ""atr_10d"", ""atr_10d_pct"", ""atr_14d"", ""atr_14d_pct"", ""atr_20d"", ""atr_20d_pct"", ""rsi_7d"", ""rsi_7d_change"", ""rsi_14d"", ""rsi_14d_change"", ""rsi_21d"", ""rsi_21d_change"", ""stoch_k_14d"", ""stoch_d_14d"", ""williams_r_14d"", ""cci_14d"", ""cci_20d"", ""mfi_14d"", ""uo"", ""zscore_20d"", ""zscore_63d"", ""zscore_126d"", ""bb_upper_dist"", ""bb_lower_dist"", ""bb_width"", ""bb_width_zscore"", ""donchian_pos_20d"", ""donchian_pos_52d"", ""donchian_pos_252d"", ""hmm_predicted_regime"", ""hmm_regime_confidence"", ""hmm_prob_stress"", ""hmm_prob_upside_breakout"", ""hmm_prob_calm_positive"", ""hmm_prob_calm_negative"", ""hmm_prob_high_or_extreme_vol"", ""hmm_prob_low_or_normal_vol"", ""hmm_prob_downside_or_weak"", ""hmm_prob_positive_or_strong_upside"", ""volume_log_change"", ""open_interest_log_change"", ""volume_zscore_20d"", ""volume_zscore_63d"", ""open_interest_zscore_20d"", ""open_interest_zscore_63d"", ""volume_to_open_interest"", ""range_pct"", ""body_pct"", ""upper_wick_pct"", ""lower_wick_pct"", ""close_position_in_bar"", ""gap_open_pct"", ""vol_20d_for_interaction"", ""signal_changed"", ""days_since_signal_change"", ""signal_rolling_mean_5d"", ""signal_rolling_mean_20d"", ""signal_abs_rolling_sum_20d"", ""hmm_regime_missing"", ""hmm_market_stress"", ""hmm_market_upside_breakout"", ""hmm_market_calm_positive"", ""hmm_market_calm_negative"", ""signal_x_hmm_confidence"", ""ret_5d_x_hmm_confidence"", ""vol_20d_x_hmm_confidence"", ""signal_x_hmm_prob_stress"", ""signal_x_hmm_prob_high_or_extreme_vol"", ""signal_x_hmm_prob_positive_or_strong_upside""]","[""primary_signal"", ""low"", ""volume"", ""ret_63d"", ""ret_126d"", ""ret_252d"", ""mom_sign_5d"", ""mom_sign_20d"", ""mom_sign_63d"", ""mom_sign_126d"", ""mom_sign_252d"", ""ret_spread_5_20"", ""ret_spread_20_63"", ""price_vs_sma100"", ""sma50_vs_sma100"", ""ema20_vs_ema100"", ""sma100_slope"", ""macd_hist"", ""macd_hist_chg"", ""macd_zscore"", ""vol_63d"", ""vol_126d"", ""vol_252d"", ""vol_ratio_5_20d"", ""vol_ratio_20_63d"", ""vol_ratio_63_126d"", ""hl_range"", ""atr_20d"", ""atr_20d_pct"", ""rsi_7d_change"", ""stoch_d_14d"", ""mfi_14d"", ""uo"", ""zscore_126d"", ""bb_upper_dist"", ""bb_lower_dist"", ""bb_width"", ""bb_width_zscore"", ""donchian_pos_252d"", ""hmm_predicted_regime"", ""hmm_regime_confidence"", ""hmm_prob_stress"", ""hmm_prob_upside_breakout"", ""hmm_prob_calm_positive"", ""hmm_prob_calm_negative"", ""hmm_prob_downside_or_weak"", ""volume_log_change"", ""open_interest_log_change"", ""volume_zscore_20d"", ""open_interest_zscore_20d"", ""volume_to_open_interest"", ""range_pct"", ""upper_wick_pct"", ""lower_wick_pct"", ""close_position_in_bar"", ""gap_open_pct"", ""signal_changed"", ""days_since_signal_change"", ""signal_rolling_mean_5d"", ""signal_rolling_mean_20d"", ""hmm_regime_missing"", ""hmm_market_stress"", ""hmm_market_upside_breakout"", ""hmm_market_calm_positive"", ""hmm_market_calm_negative"", ""signal_x_hmm_confidence"", ""ret_5d_x_hmm_confidence"", ""signal_x_hmm_prob_stress"", ""signal_x_hmm_prob_high_or_extreme_vol"", ""signal_x_hmm_prob_positive_or_strong_upside""]","{""cluster_summary"": [{""cluster_features"": [""open"", ""high"", ""low"", ""close""], ""cluster_id"": 1, ""dropped_features"": [""open"", ""high"", ""close""], ""max_abs_corr_in_cluster"": 0.9966069147639381, ""mean_abs_corr_in_cluster"": 0.9930041922072513, ""n_features"": 4, ""representative_feature"": ""low"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""open_interest"", ""open_interest_zscore_20d"", ""open_interest_zscore_63d""], ""cluster_id"": 2, ""dropped_features"": [""open_interest"", ""open_interest_zscore_63d""], ""max_abs_corr_in_cluster"": 0.9105978859604139, ""mean_abs_corr_in_cluster"": 0.8782343052958449, ""n_features"": 3, ""representative_feature"": ""open_interest_zscore_20d"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""ret_1d"", ""co_range"", ""rsi_7d_change"", ""rsi_14d_change"", ""rsi_21d_change"", ""body_pct""], ""cluster_id"": 3, ""dropped_features"": [""ret_1d"", ""co_range"", ""rsi_14d_change"", ""rsi_21d_change"", ""body_pct""], ""max_abs_corr_in_cluster"": 0.997954595530528, ""mean_abs_corr_in_cluster"": 0.9508242928480048, ""n_features"": 6, ""representative_feature"": ""rsi_7d_change"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""ret_5d"", ""ret_5d_x_hmm_confidence""], ""cluster_id"": 4, ""dropped_features"": [""ret_5d""], ""max_abs_corr_in_cluster"": 0.996556869978701, ""mean_abs_corr_in_cluster"": 0.996556869978701, ""n_features"": 2, ""representative_feature"": ""ret_5d_x_hmm_confidence"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""ret_20d"", ""ret_63d"", ""price_vs_sma5"", ""price_vs_sma10"", ""price_vs_sma20"", ""price_vs_sma50"", ""price_vs_ema5"", ""price_vs_ema10"", ""price_vs_ema20"", ""price_vs_ema50"", ""sma5_vs_sma20"", ""sma10_vs_sma50"", ""sma20_vs_sma50"", ""ema5_vs_ema20"", ""ema12_vs_ema26"", ""ema20_vs_ema50"", ""sma20_slope"", ""sma50_slope"", ""ema20_slope"", ""ema50_slope"", ""macd_line"", ""macd_signal"", ""rsi_7d"", ""rsi_14d"", ""rsi_21d"", ""stoch_k_14d"", ""williams_r_14d"", ""cci_14d"", ""cci_20d"", ""zscore_20d"", ""zscore_63d"", ""donchian_pos_20d"", ""donchian_pos_52d""], ""cluster_id"": 5, ""dropped_features"": [""ret_20d"", ""price_vs_sma5"", ""price_vs_sma10"", ""price_vs_sma20"", ""price_vs_sma50"", ""price_vs_ema5"", ""price_vs_ema10"", ""price_vs_ema20"", ""price_vs_ema50"", ""sma5_vs_sma20"", ""sma10_vs_sma50"", ""sma20_vs_sma50"", ""ema5_vs_ema20"", ""ema12_vs_ema26"", ""ema20_vs_ema50"", ""sma20_slope"", ""sma50_slope"", ""ema20_slope"", ""ema50_slope"", ""macd_line"", ""macd_signal"", ""rsi_7d"", ""rsi_14d"", ""rsi_21d"", ""stoch_k_14d"", ""williams_r_14d"", ""cci_14d"", ""cci_20d"", ""zscore_20d"", ""zscore_63d"", ""donchian_pos_20d"", ""donchian_pos_52d""], ""max_abs_corr_in_cluster"": 1.0, ""mean_abs_corr_in_cluster"": 0.7063005331562542, ""n_features"": 33, ""representative_feature"": ""ret_63d"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""price_vs_sma200"", ""sma50_vs_sma200"", ""sma100_vs_sma200"", ""ema20_vs_ema100""], ""cluster_id"": 6, ""dropped_features"": [""price_vs_sma200"", ""sma50_vs_sma200"", ""sma100_vs_sma200""], ""max_abs_corr_in_cluster"": 0.9568186973496836, ""mean_abs_corr_in_cluster"": 0.8972428528376873, ""n_features"": 4, ""representative_feature"": ""ema20_vs_ema100"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""vol_5d"", ""vol_10d"", ""vol_20d"", ""ewma_vol_5d"", ""ewma_vol_10d"", ""ewma_vol_20d"", ""park_vol_5d"", ""park_vol_10d"", ""park_vol_20d"", ""gk_vol_5d"", ""gk_vol_10d"", ""gk_vol_20d"", ""atr_5d_pct"", ""atr_10d_pct"", ""atr_14d_pct"", ""atr_20d_pct"", ""vol_20d_for_interaction"", ""vol_20d_x_hmm_confidence""], ""cluster_id"": 7, ""dropped_features"": [""vol_5d"", ""vol_10d"", ""vol_20d"", ""ewma_vol_5d"", ""ewma_vol_10d"", ""ewma_vol_20d"", ""park_vol_5d"", ""park_vol_10d"", ""park_vol_20d"", ""gk_vol_5d"", ""gk_vol_10d"", ""gk_vol_20d"", ""atr_5d_pct"", ""atr_10d_pct"", ""atr_14d_pct"", ""vol_20d_for_interaction"", ""vol_20d_x_hmm_confidence""], ""max_abs_corr_in_cluster"": 0.9996785978677617, ""mean_abs_corr_in_cluster"": 0.8212623581962863, ""n_features"": 18, ""representative_feature"": ""atr_20d_pct"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""vol_63d"", ""ewma_vol_63d"", ""park_vol_63d"", ""gk_vol_63d""], ""cluster_id"": 8, ""dropped_features"": [""ewma_vol_63d"", ""park_vol_63d"", ""gk_vol_63d""], ""max_abs_corr_in_cluster"": 0.9907427086562791, ""mean_abs_corr_in_cluster"": 0.9342598315796499, ""n_features"": 4, ""representative_feature"": ""vol_63d"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""hl_range"", ""true_range""], ""cluster_id"": 9, ""dropped_features"": [""true_range""], ""max_abs_corr_in_cluster"": 0.9945504574216505, ""mean_abs_corr_in_cluster"": 0.9945504574216505, ""n_features"": 2, ""representative_feature"": ""hl_range"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""atr_5d"", ""atr_10d"", ""atr_14d"", ""atr_20d""], ""cluster_id"": 10, ""dropped_features"": [""atr_5d"", ""atr_10d"", ""atr_14d""], ""max_abs_corr_in_cluster"": 0.9879615565352525, ""mean_abs_corr_in_cluster"": 0.9397093688450733, ""n_features"": 4, ""representative_feature"": ""atr_20d"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""hmm_prob_high_or_extreme_vol"", ""hmm_prob_low_or_normal_vol"", ""signal_x_hmm_prob_high_or_extreme_vol""], ""cluster_id"": 11, ""dropped_features"": [""hmm_prob_high_or_extreme_vol"", ""hmm_prob_low_or_normal_vol""], ""max_abs_corr_in_cluster"": 0.9991027848725308, ""mean_abs_corr_in_cluster"": 0.9381799039216202, ""n_features"": 3, ""representative_feature"": ""signal_x_hmm_prob_high_or_extreme_vol"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""hmm_prob_downside_or_weak"", ""hmm_prob_positive_or_strong_upside""], ""cluster_id"": 12, ""dropped_features"": [""hmm_prob_positive_or_strong_upside""], ""max_abs_corr_in_cluster"": 0.9999260622938987, ""mean_abs_corr_in_cluster"": 0.9999260622938987, ""n_features"": 2, ""representative_feature"": ""hmm_prob_downside_or_weak"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""volume_zscore_20d"", ""volume_zscore_63d""], ""cluster_id"": 13, ""dropped_features"": [""volume_zscore_63d""], ""max_abs_corr_in_cluster"": 0.9000673352090999, ""mean_abs_corr_in_cluster"": 0.9000673352090999, ""n_features"": 2, ""representative_feature"": ""volume_zscore_20d"", ""selection_method"": ""target_corr""}, {""cluster_features"": [""signal_rolling_mean_20d"", ""signal_abs_rolling_sum_20d""], ""cluster_id"": 14, ""dropped_features"": [""signal_abs_rolling_sum_20d""], ""max_abs_corr_in_cluster"": 0.9421364917308583, ""mean_abs_corr_in_cluster"": 0.9421364917308583, ""n_features"": 2, ""representative_feature"": ""signal_rolling_mean_20d"", ""selection_method"": ""target_corr""}], ""feature_method"": ""corr_cluster"", ""selected_features"": [""low"", ""volume"", ""ret_63d"", ""ret_126d"", ""ret_252d"", ""mom_sign_5d"", ""mom_sign_20d"", ""mom_sign_63d"", ""mom_sign_126d"", ""mom_sign_252d"", ""ret_spread_5_20"", ""ret_spread_20_63"", ""price_vs_sma100"", ""sma50_vs_sma100"", ""ema20_vs_ema100"", ""sma100_slope"", ""macd_hist"", ""macd_hist_chg"", ""macd_zscore"", ""vol_63d"", ""vol_126d"", ""vol_252d"", ""vol_ratio_5_20d"", ""vol_ratio_20_63d"", ""vol_ratio_63_126d"", ""hl_range"", ""atr_20d"", ""atr_20d_pct"", ""rsi_7d_change"", ""stoch_d_14d"", ""mfi_14d"", ""uo"", ""zscore_126d"", ""bb_upper_dist"", ""bb_lower_dist"", ""bb_width"", ""bb_width_zscore"", ""donchian_pos_252d"", ""hmm_predicted_regime"", ""hmm_regime_confidence"", ""hmm_prob_stress"", ""hmm_prob_upside_breakout"", ""hmm_prob_calm_positive"", ""hmm_prob_calm_negative"", ""hmm_prob_downside_or_weak"", ""volume_log_change"", ""open_interest_log_change"", ""volume_zscore_20d"", ""open_interest_zscore_20d"", ""volume_to_open_interest"", ""range_pct"", ""upper_wick_pct"", ""lower_wick_pct"", ""close_position_in_bar"", ""gap_open_pct"", ""signal_changed"", ""days_since_signal_change"", ""signal_rolling_mean_5d"", ""signal_rolling_mean_20d"", ""hmm_regime_missing"", ""hmm_market_stress"", ""hmm_market_upside_breakout"", ""hmm_market_calm_positive"", ""hmm_market_calm_negative"", ""signal_x_hmm_confidence"", ""ret_5d_x_hmm_confidence"", ""signal_x_hmm_prob_stress"", ""signal_x_hmm_prob_high_or_extreme_vol"", ""signal_x_hmm_prob_positive_or_strong_upside""]}"
