date,instrument,primary_signal,hmm_volatility_regime,hmm_prob_low_vol,hmm_prob_normal_vol,hmm_prob_high_vol,hmm_prob_extreme_vol,hmm_prob_low_or_normal_vol,hmm_prob_high_or_extreme_vol
2020-09-21,hg1s,1,normal_vol,9.208945334229831e-11,0.994362172690487,0.0003177761764124,0.0053200510386359,0.9943621727825764,0.0056378272150483
2020-09-21,ho1s,1,extreme_vol,1.2211457771511465e-12,0.000343500307965,2.5614967516352803e-09,0.9996564971323708,0.0003435003091861458,0.9996564996938676
2020-09-21,ng1s,0,extreme_vol,2.3670307049472483e-36,1.2810193214295111e-05,7.822364669189005e-12,0.9999871897982452,1.2810193214295111e-05,0.9999871898060676
2020-09-21,nq1s,1,high_vol,1.6590752640352328e-12,0.0409973087454731,0.5653021490477519,0.3937005422062136,0.04099730874713218,0.9590026912539655
2020-09-21,pl1s,1,extreme_vol,1.7558853196039105e-102,2.8256270163727757e-152,6.651249154556888e-76,1.0,1.7558853196039105e-102,1.0
2020-09-21,rb1s,1,extreme_vol,6.640134000789083e-15,4.4853779616684055e-34,8.536520984212352e-05,0.999914634789474,6.640134000789083e-15,0.9999999999993161
2020-09-21,si1s,-1,extreme_vol,4.8262635570554794e-172,1.2746753832931829e-65,6.986853744481878e-186,1.0,1.2746753832931829e-65,1.0
2020-09-22,cl1s,1,low_vol,0.7322488731171397,0.0296632760938424,0.1838062231207199,0.0542816276682861,0.7619121492109822,0.238087850789006
2020-09-22,es1s,1,high_vol,4.551013524948326e-06,0.0036258770762181,0.9957681644489929,0.0006014074612088,0.0036304280897430483,0.9963695719102017
2020-09-22,fesx1s,1,high_vol,0.000173715337569,0.0113273777842266,0.9565720564848692,0.0319268503924854,0.0115010931217956,0.9884989068773546
2020-09-22,gc1s,0,high_vol,0.0002360219795274,0.0040508843035234,0.9939348428518524,0.0017782508674971,0.0042869062830508,0.9957130937193495
2020-09-22,hg1s,1,low_vol,0.8721468736441059,0.1273562714276992,0.0003169751329069,0.0001798797957684,0.9995031450718052,0.0004968549286753
2020-09-22,ho1s,1,extreme_vol,0.1256444594265867,0.028825409645817,0.0010860865310473,0.8444440443940769,0.1544698690724037,0.8455301309251242
2020-09-22,ng1s,0,normal_vol,2.9533818884177813e-10,0.9940009083293928,7.950035153098282e-06,0.0059911413393676,0.994000908624731,0.005999091374520698
2020-09-22,nq1s,1,high_vol,1.33063009519557e-12,0.0026487613530121,0.9584608845813826,0.0388903540631098,0.00264876135434273,0.9973512386444924
2020-09-22,pl1s,1,extreme_vol,3.0931767837230246e-25,6.462527461091738e-38,3.265198016316935e-15,1.0,3.0931767837236706e-25,1.0000000000000033
2020-09-22,rb1s,1,low_vol,0.5428080929791141,6.235096878416687e-07,0.0257938857349751,0.4313973977771382,0.542808716488802,0.4571912835121133
2020-09-22,si1s,-1,extreme_vol,6.623070569348841e-13,2.3493632233764514e-08,1.2502617278001738e-07,0.9999998514831642,2.3494294540821447e-08,0.9999999765093369
2020-09-23,cl1s,1,low_vol,0.6944697640728108,0.01771931387978,0.2213517850707524,0.0664591369774685,0.7121890779525908,0.2878109220482209
2020-09-23,es1s,1,high_vol,8.8564342437745e-22,4.716395703692372e-05,0.9403526697312437,0.0596001663113179,4.716395703692372e-05,0.9999528360425616
2020-09-23,fesx1s,1,high_vol,2.273082326871269e-05,0.0016882946666985,0.9978315008346396,0.0004574736748429,0.0017110254899672126,0.9982889745094825
2020-09-23,gc1s,1,high_vol,5.741178737568826e-26,0.0012799909696493,0.7267566610411209,0.2719633479860731,0.0012799909696493,0.9987200090271939
2020-09-23,hg1s,1,normal_vol,1.5149346553776122e-14,0.9917653290827216,0.0004696374865233,0.0077650334342488,0.9917653290827367,0.0082346709207721
2020-09-23,ho1s,1,normal_vol,3.2913150974206565e-73,1.0,2.4588557150251377e-64,7.66742605357528e-70,1.0,2.458863382451191e-64
2020-09-23,ng1s,0,normal_vol,0.0,1.0,0.0,1.262056414653289e-258,1.0,1.262056414653289e-258
2020-09-23,nq1s,1,high_vol,3.323475078171117e-27,6.415902602661224e-05,0.7120529464096818,0.2878828945642206,6.415902602661224e-05,0.9999358409739023
2020-09-23,pl1s,0,extreme_vol,1.086180903400804e-28,9.189970462344297e-35,1.3798571624942842e-18,1.0,1.0861818223978502e-28,1.0
2020-09-23,rb1s,1,high_vol,2.5931370480287607e-87,7.198234214452751e-79,1.0,8.914457231105183e-76,7.198234240384122e-79,1.0
2020-09-23,si1s,0,extreme_vol,7.851823982458344e-58,2.9083201940725203e-25,4.4565862590594176e-68,1.0,2.9083201940725203e-25,1.0
2020-09-24,cl1s,1,high_vol,0.443985842741118,0.0121128198372188,0.537663040700831,0.0062382967207622,0.4560986625783368,0.5439013374215932
2020-09-24,es1s,1,high_vol,5.8466902431503285e-08,0.0004587437645287,0.9989387913314868,0.00060240643547,0.0004588022314311315,0.9995411977669568
2020-09-24,fesx1s,-1,high_vol,0.000554106834366,0.00053546229314,0.9988412356642578,6.919520717633275e-05,0.001089569127506,0.998910430871434
2020-09-24,gc1s,1,high_vol,3.2764520010475064e-06,0.0006232399279409,0.9992085007360952,0.0001649828844588,0.0006265163799419475,0.999373483620554
2020-09-24,hg1s,1,normal_vol,0.4776395972110095,0.5211817381807191,0.0003978297519624,0.0007808348559425,0.9988213353917286,0.0011786646079049
2020-09-24,ho1s,1,low_vol,0.9568836288005512,0.0047367537294446,0.037383433502378,0.0009961839660828,0.9616203825299958,0.0383796174684608
2020-09-24,ng1s,-1,high_vol,7.846070701006833e-10,0.0993906999456145,0.6162421463510922,0.2843671529156363,0.09939070073022158,0.9006092992667285
2020-09-24,nq1s,1,high_vol,3.007779694030548e-13,0.0012901235024868,0.9770341703612844,0.0216757061345324,0.001290123502787578,0.9987098764958168
2020-09-24,pl1s,0,extreme_vol,6.956886422124931e-08,1.27946329222686e-07,2.7853349615454325e-08,0.9999997746345144,1.975151934439353e-07,0.999999802487864
2020-09-24,rb1s,1,normal_vol,0.0001917629082667,0.985530046151366,0.0031170963934855,0.0111610945495689,0.9857218090596327,0.014278190943054402
2020-09-24,si1s,1,extreme_vol,1.3227695023518936e-22,1.5519693571668816e-12,1.7658435233706536e-09,0.9999999982319424,1.5519693572991586e-12,0.9999999999977859
2020-09-25,cl1s,1,low_vol,0.9563304862842996,0.0056953173593469,0.0233644236001451,0.0146097727567973,0.9620258036436465,0.0379741963569424
2020-09-25,es1s,1,high_vol,1.3534793260714232e-14,0.0002690584269455,0.9946817722500844,0.0050491693238551,0.0002690584269590348,0.9997309415739395
2020-09-25,fesx1s,-1,high_vol,4.18975890705203e-08,0.0006281067528978,0.9990376467547428,0.0003342045944874,0.0006281486504868706,0.9993718513492302
2020-09-25,gc1s,1,high_vol,5.479668880629172e-05,0.0009585173148153,0.998918576237764,6.810975566033458e-05,0.0010133140036215917,0.9989866859934243
2020-09-25,hg1s,1,low_vol,0.9903438262509312,0.0096131163676096,3.240895547979206e-05,1.0648425927941703e-05,0.9999569426185408,4.305738140773376e-05
2020-09-25,ho1s,1,low_vol,0.9784301647536658,0.0033802626852044,0.0175694227505459,0.0006201498078744,0.9818104274388703,0.0181895725584203
2020-09-25,ng1s,0,high_vol,3.273117068874158e-09,0.0028930833566257,0.9257949050419084,0.0713120083285218,0.0028930866297427692,0.9971069133704302
2020-09-25,nq1s,1,high_vol,8.413932651100159e-18,0.0014681497621348,0.9687874049170572,0.029744445319207,0.0014681497621348084,0.9985318502362641
2020-09-25,pl1s,1,extreme_vol,1.3475303240554977e-12,9.093332833833174e-09,1.672076667101138e-09,0.9999999892315828,9.094680364157229e-09,0.9999999909036595
2020-09-25,rb1s,1,normal_vol,0.000341976717141,0.9950333681317898,0.0004633683180951,0.0041612868320538,0.9953753448489308,0.0046246551501489
2020-09-25,si1s,0,extreme_vol,5.378689242454976e-06,1.5234208695988923e-05,5.4951973843990626e-05,0.9999244351304616,2.0612897938443898e-05,0.9999793871043056
2020-09-28,cl1s,1,low_vol,0.8997136554525831,0.0065349486745873,0.0910939629946238,0.0026574328778657,0.9062486041271703,0.0937513958724895
2020-09-28,es1s,1,high_vol,2.530381869192808e-12,0.0001696974365528,0.9977044058418132,0.0021258967184254,0.00016969743908318185,0.9998303025602386
2020-09-28,fesx1s,-1,high_vol,7.789500169311007e-11,0.0002084778908234,0.9980008309985584,0.0017906910333219,0.0002084779687184017,0.9997915220318803
2020-09-28,gc1s,1,high_vol,2.601848651826063e-09,0.0011175674809873,0.9987727163517462,0.0001097135631693,0.0011175700828359519,0.9988824299149155
2020-09-28,hg1s,1,low_vol,0.9867384614829487,0.0132471602462118,1.0287588670756e-05,4.090685624957803e-06,0.9999856217291605,1.4378274295713804e-05
2020-09-28,ho1s,0,low_vol,0.8952082243360818,0.0027525690945301,0.1002412587281929,0.0017979478430154,0.897960793430612,0.1020392065712083
2020-09-28,ng1s,0,high_vol,5.974769265306327e-09,0.0021647021225149,0.9824330598283,0.0154022320738816,0.002164708097284165,0.9978352919021816
2020-09-28,nq1s,1,extreme_vol,2.2208365264607744e-19,0.1978406747906372,0.2563782594148103,0.5457810657952898,0.1978406747906372,0.8021593252101001
2020-09-28,pl1s,1,extreme_vol,1.823107731154566e-48,2.453160023706205e-38,1.919385934363154e-32,1.0,2.453160023888516e-38,1.0
2020-09-28,rb1s,1,normal_vol,1.224966398608448e-05,0.9824302675180908,0.0006676547260051,0.0168898280895681,0.9824425171820769,0.0175574828155732
2020-09-28,si1s,-1,extreme_vol,1.6496913773923638e-17,1.0938784649574306e-09,0.0002846652370972,0.9997153336715872,1.0938784814543444e-09,0.9999999989086844
2020-09-29,cl1s,1,extreme_vol,7.534406004587241e-09,0.0002244860442686,9.859411189124818e-06,0.9997656470132228,0.00022449357867460458,0.9997755064244119
2020-09-29,es1s,1,high_vol,1.2263772545686305e-06,0.000693206042963,0.99903708996017,0.0002684776211845,0.0006944324202175687,0.9993055675813546
2020-09-29,fesx1s,1,high_vol,4.672367664549015e-05,0.0005411190352016,0.9993081065791912,0.000104050707724,0.0005878427118470902,0.9994121572869152
2020-09-29,gc1s,1,high_vol,1.1283711488746568e-06,0.0010147773434585,0.9989250958222876,5.899846598537308e-05,0.0010159057146073747,0.998984094288273
2020-09-29,hg1s,1,low_vol,0.980910652969923,0.0190758628431843,9.582793459184037e-06,3.9013942449162714e-06,0.9999865158131073,1.3484187704100308e-05
2020-09-29,ho1s,1,extreme_vol,0.0001414292610659,0.0016268880070158,9.734168137100177e-06,0.9982219485625846,0.0017683172680817,0.9982316827307217
2020-09-29,ng1s,0,extreme_vol,3.987009981412289e-31,3.5435314455079224e-08,1.3243846489444104e-06,0.9999986401826542,3.5435314455079224e-08,0.9999999645673031
2020-09-29,nq1s,1,high_vol,1.8601552521090494e-09,0.0780500183382682,0.8240359869137706,0.0979139928867008,0.07805002019842346,0.9219499798004713
2020-09-29,pl1s,0,extreme_vol,6.883851679552991e-07,0.0002308384970658,4.223558601688565e-08,0.9997684308807938,0.0002315268822337553,0.9997684731163798
2020-09-29,rb1s,1,extreme_vol,1.0695402680042997e-07,8.330874815780321e-22,0.0006662235235787,0.9993336695243056,1.069540268004308e-07,0.9999998930478843
2020-09-29,si1s,-1,extreme_vol,2.9585693971113727e-17,3.5739590331052012e-09,0.0003299424564445,0.9996700539686532,3.5739590626908953e-09,0.9999999964250976
2020-09-30,cl1s,1,high_vol,4.081714221999131e-05,0.0003622984610179,0.999131619757784,0.000465264636848,0.00040311560323789134,0.999596884394632
2020-09-30,es1s,1,high_vol,1.1507868009512013e-12,0.001820564992907,0.994080199539098,0.0040992354684374,0.0018205649940577868,0.9981794350075354
2020-09-30,fesx1s,1,high_vol,6.521591330529046e-05,0.0007322316639838,0.9991065015214252,9.605090220352648e-05,0.0007974475772890904,0.9992025524236288
2020-09-30,gc1s,1,high_vol,0.0006636464572417,0.0014708744778757,0.997827523364005,3.7955698102773294e-05,0.0021345209351174,0.9978654790621078
2020-09-30,hg1s,-1,normal_vol,0.1059120190600506,0.8935830760871997,0.0003178664467064,0.0001870384055443,0.9994950951472503,0.0005049048522507
2020-09-30,ho1s,1,high_vol,5.719696748750464e-08,5.9898741135518795e-05,0.9998647540785376,7.528998466379344e-05,5.99559381030063e-05,0.9999400440632014
2020-09-30,ng1s,0,extreme_vol,1.622849773203983e-11,0.0021817315707466,0.1574412742986941,0.8403769941131536,0.0021817315869750976,0.9978182684118477
2020-09-30,nq1s,1,high_vol,1.275804054920916e-14,0.0559959790179812,0.895522852426362,0.0484811685569077,0.05599597901799396,0.9440040209832696
2020-09-30,pl1s,1,extreme_vol,7.359612424569054e-18,4.54000074489655e-10,1.0461439088293592e-16,0.9999999995488906,4.5400008184926744e-10,0.9999999995488907
2020-09-30,rb1s,1,normal_vol,0.0014864180014647,0.8562702147281804,0.0015544645405794,0.1406889027277203,0.8577566327296451,0.1422433672682997
2020-09-30,si1s,1,extreme_vol,1.5966978515264768e-25,4.504352555171025e-13,7.760141975438148e-35,1.0,4.504352555172622e-13,1.0
2020-10-01,cl1s,1,extreme_vol,5.222549202378532e-15,1.6691633584917963e-06,6.713893696292402e-06,0.9999916169459854,1.6691633637143455e-06,0.9999983308396817
2020-10-01,es1s,1,high_vol,9.097977877213231e-06,0.0020211051781558,0.9976022015510912,0.0003675952919721,0.0020302031560330133,0.9979697968430633
2020-10-01,fesx1s,-1,high_vol,0.0002183527723106,0.000574931033844,0.99912581916221,8.08970323452649e-05,0.0007932838061546,0.9992067161945553
2020-10-01,gc1s,0,high_vol,1.1761175365667945e-08,0.001211067780573,0.9986915605943728,9.735986525312487e-05,0.0012110795417483657,0.998788920459626
2020-10-01,hg1s,1,extreme_vol,1.0832392296014477e-60,4.38989482321345e-06,2.42617418327887e-07,0.9999953674885528,4.38989482321345e-06,0.9999956101059712
2020-10-01,ho1s,1,extreme_vol,6.792341098398189e-11,6.846539336932622e-05,5.358850686551391e-05,0.9998779460351874,6.84654612927372e-05,0.999931534542053
2020-10-01,ng1s,0,extreme_vol,2.92925820673858e-11,0.0019198019067917,0.3722905470351971,0.6257896510265806,0.001919801936084282,0.9980801980617777
2020-10-01,nq1s,1,high_vol,1.3938104591244229e-12,0.0097810047385921,0.9758083308402812,0.014410664421244,0.00978100473998591,0.9902189952615251
2020-10-01,pl1s,1,extreme_vol,2.4332554683376816e-05,2.8348993632999045e-05,2.651845731965574e-07,0.999947053268639,5.268154831637586e-05,0.9999473184532122
2020-10-01,rb1s,1,extreme_vol,1.6281946587034744e-05,1.4998470056973112e-14,0.001059821496719,0.9989238965586544,1.6281946602033214e-05,0.9999837180553734
2020-10-01,si1s,0,extreme_vol,1.1030170800248238e-19,4.233670840928299e-10,1.520274670056444e-05,0.9999847968275116,4.233670842031316e-10,0.9999999995742122
2020-10-02,cl1s,1,extreme_vol,1.3119228468958596e-11,4.332854173309325e-06,3.871562714896358e-07,0.9999952799737436,4.332867292537794e-06,0.9999956671300151
2020-10-02,es1s,1,high_vol,9.34734943439428e-09,0.0006715936389174,0.9989401100738844,0.0003882869413349,0.0006716029862668344,0.9993283970152192
2020-10-02,fesx1s,-1,high_vol,0.0001450162261287,0.0003658275762831,0.9994285480054192,6.060819056637584e-05,0.0005108438024118,0.9994891561959857
2020-10-02,gc1s,0,high_vol,0.0001519319182769,0.001380541415196,0.998431965676616,3.556098904052003e-05,0.0015324733334729,0.9984675266656565
2020-10-02,hg1s,-1,extreme_vol,4.231046920993953e-34,3.733268747540807e-06,2.185206464832367e-06,0.999994081528036,3.733268747540807e-06,0.9999962667345008
2020-10-02,ho1s,1,extreme_vol,1.411814569762493e-09,5.713674486776038e-05,6.30095556406989e-07,0.999942231751174,5.713815668233014e-05,0.9999428618467304
2020-10-02,ng1s,0,extreme_vol,7.637501690369348e-14,0.0005874961223175,0.1530834927565652,0.8463290111217883,0.0005874961223938749,0.9994125038783535
2020-10-02,nq1s,1,extreme_vol,7.262227549890184e-26,0.0035815040887712,0.3875562240529557,0.6088622718578354,0.0035815040887712,0.9964184959107911
2020-10-02,pl1s,1,extreme_vol,1.0306952656783891e-06,2.7965025379979757e-17,4.2224434922330385e-08,0.9999989270805898,1.0306952657063541e-06,0.9999989693050247
