date,instrument,primary_signal,hmm_market_state,hmm_prob_stress,hmm_prob_upside_breakout,hmm_prob_calm_positive,hmm_prob_calm_negative,hmm_prob_chop,hmm_prob_not_stress
2020-01-08,pl1s,1,calm_negative,0.0029947786753437,0.1932841175693023,8.163103974548822e-08,0.8037210221237109,0.0,0.9970052213246563
2020-01-08,rb1s,1,stress,0.9999982147799092,1.7852201768498502e-06,4.195689481622055e-43,4.8999133588728726e-27,0.0,1.785220090755324e-06
2020-01-08,si1s,1,stress,0.996629257897276,5.388927325675887e-08,0.0016639559856091,0.0017067322308327,0.0,0.0033707421027240336
2020-01-09,cl1s,0,calm_negative,0.007663838216324,0.0021544782624465,0.010412621805737,0.979769061717267,0.0,0.992336161783676
2020-01-09,es1s,1,calm_positive,0.0009902580219776807,0.0,0.9990097419791941,0.0,0.0,0.9990097419780223
2020-01-09,fesx1s,-1,calm_positive,1.822094395262041e-06,0.0015880092415055,0.9976869634745932,0.0007232051890778,0.0,0.9999981779056047
2020-01-09,gc1s,0,calm_positive,0.0087961929662772,0.1825884772965731,0.6551066086569917,0.1535087210824205,0.0,0.9912038070337228
2020-01-09,hg1s,1,calm_positive,1.4686212420029722e-06,1.1545776788309198e-05,0.999499317866352,0.0004876677343573,0.0,0.999998531378758
2020-01-09,ho1s,0,calm_negative,0.0083352532983571,0.0001589074161587,0.0006054506333575,0.9909003886497504,0.0,0.991664746701643
2020-01-09,ng1s,0,calm_positive,0.0013224449259585,7.056975668456629e-06,0.9974502161679618,0.0012202819276737,0.0,0.9986775550740415
2020-01-09,nq1s,-1,calm_positive,0.00856930498187308,0.0,0.991430695017562,0.0,0.0,0.991430695018127
2020-01-09,pl1s,1,calm_positive,8.649273568743767e-05,0.0044780355971893,0.9927137534679596,0.002721718196443,0.0,0.9999135072643126
2020-01-09,rb1s,1,calm_negative,0.0074445559088357,0.0010453340665649,0.0559841349146649,0.9355259751066262,0.0,0.9925554440911643
2020-01-09,si1s,1,calm_positive,0.0239310128703235,6.308663394467519e-07,0.9681977889104184,0.0078705673505157,0.0,0.9760689871296765
2020-01-10,cl1s,0,calm_negative,0.0018087495585559,6.778207948871431e-05,0.0058346492060391,0.9922888191537322,0.0,0.9981912504414441
2020-01-10,es1s,1,calm_positive,0.0001364322316622417,0.0,0.9998635677673161,0.0,0.0,0.9998635677683377
2020-01-10,fesx1s,-1,calm_positive,3.560587676420648e-08,4.8751118184243514e-05,0.9998934900368818,5.77232406177564e-05,0.0,0.9999999643941232
2020-01-10,gc1s,0,calm_positive,8.224044905116016e-06,0.0125293299858024,0.959259556730868,0.02820288923708,0.0,0.9999917759550949
2020-01-10,hg1s,1,calm_positive,1.9903996514025e-06,1.130023926888115e-05,0.9976369693701084,0.0023497399933306,0.0,0.9999980096003486
2020-01-10,ho1s,0,calm_negative,0.0022312685260136,8.67284296725855e-06,0.000146160875185,0.9976138977561766,0.0,0.9977687314739864
2020-01-10,ng1s,0,calm_positive,0.0023791614809259,7.435921294644621e-05,0.982473357486449,0.0150731218210159,0.0,0.9976208385190741
2020-01-10,nq1s,-1,calm_positive,0.00015086209601792062,0.0,0.9998491379039685,0.0,0.0,0.9998491379039821
2020-01-10,pl1s,-1,calm_positive,2.4633851573906517e-05,0.0010454037043161,0.9983976482479318,0.0005323141992216,0.0,0.9999753661484261
2020-01-10,rb1s,1,calm_negative,0.0009479400756839,0.0002173355580964,0.1160312870078853,0.8828034373553061,0.0,0.9990520599243161
2020-01-10,si1s,1,calm_positive,0.0007882660241094,0.3577166222659925,0.6406951857922332,0.0007999259189524,0.0,0.9992117339758906
2020-01-13,cl1s,0,calm_negative,0.0484650794236709,0.0001084491977517,0.1190749034044378,0.8323515679707889,0.0,0.951534920576329
2020-01-13,es1s,1,calm_positive,9.10312227689735e-05,0.0,0.9999089687789631,0.0,0.0,0.999908968777231
2020-01-13,fesx1s,1,calm_positive,5.0379971192120644e-08,5.321098805014262e-05,0.9998629404583712,8.379817220019367e-05,0.0,0.9999999496200288
2020-01-13,gc1s,0,calm_positive,5.020226959875885e-05,0.0028037686298296,0.681725521164918,0.3154205079388967,0.0,0.9999497977304013
2020-01-13,hg1s,1,calm_negative,0.0005138039389227,0.0016240365902547,0.0207827504699531,0.9770794090038232,0.0,0.9994861960610772
2020-01-13,ho1s,0,calm_negative,0.0461672102269305,1.1091588855544667e-05,0.0009173615092488,0.9529043366774848,0.0,0.9538327897730695
2020-01-13,ng1s,0,calm_positive,0.0002365668306287,5.21339969560198e-06,0.9985104418463178,0.0012477779225557,0.0,0.9997634331693713
2020-01-13,nq1s,1,calm_positive,0.001649725576702398,0.0,0.9983502744242372,0.0,0.0,0.9983502744232976
2020-01-13,pl1s,0,calm_negative,0.0004953272575523,0.0004825146525069,8.021190331066678e-05,0.9989419461871192,0.0,0.9995046727424477
2020-01-13,rb1s,1,calm_negative,0.0004204276291838,9.070414020633746e-05,0.0013487967683861,0.9981400714591456,0.0,0.9995795723708162
2020-01-13,si1s,1,calm_positive,0.0001626614158813,6.832320747283427e-07,0.9996797402331792,0.0001569151196968,0.0,0.9998373385841187
2020-01-14,cl1s,0,calm_positive,0.0007007067330838,0.0007043479637433,0.8252988208547115,0.1732961244459808,0.0,0.9992992932669162
2020-01-14,es1s,1,calm_positive,1.8220801307807568e-05,0.0,0.9999817791994629,0.0,0.0,0.9999817791986922
2020-01-14,fesx1s,1,calm_positive,5.3113277757256414e-08,8.870676007320895e-05,0.9998255688632868,8.567126287060621e-05,0.0,0.9999999468867222
2020-01-14,gc1s,0,calm_positive,6.951430425723787e-07,0.000437826942702,0.9933034246623664,0.006258053254682,0.0,0.9999993048569574
2020-01-14,hg1s,1,calm_positive,2.5103610024876397e-05,7.20600921448571e-05,0.9959842448729334,0.0039185914245113,0.0,0.9999748963899752
2020-01-14,ho1s,0,calm_negative,0.0001404947294093,0.0004214115564515,8.825282524087586e-05,0.9993498408860756,0.0,0.9998595052705908
2020-01-14,ng1s,0,calm_positive,0.0002523685883397,6.536917215029286e-06,0.9984793619229384,0.0012617325683605,0.0,0.9997476314116603
2020-01-14,nq1s,1,calm_positive,8.63096719065745e-05,0.0,0.9999136903289726,0.0,0.0,0.9999136903280934
2020-01-14,pl1s,0,calm_positive,0.0010238065233025,0.0011303827022266,0.8529502851752544,0.1448955255957095,0.0,0.9989761934766975
2020-01-14,rb1s,1,calm_negative,0.0005159171683296,0.0001127919504463,0.0012901312453141,0.9980811596375248,0.0,0.9994840828316705
2020-01-14,si1s,1,calm_positive,0.0012503668173573,6.982094107703032e-09,0.9979541961976912,0.0007954300063046,0.0,0.9987496331826426
2020-01-15,cl1s,0,calm_positive,1.0678637226096177e-65,6.719354437763455e-72,1.0,3.4595136435642487e-94,0.0,1.0
2020-01-15,es1s,1,calm_positive,2.994573206531736e-05,0.0,0.9999700542664559,0.0,0.0,0.9999700542679347
2020-01-15,fesx1s,1,calm_positive,4.4206433405487544e-08,3.833211710320106e-05,0.9998772990489112,8.432462891591327e-05,0.0,0.9999999557935666
2020-01-15,gc1s,0,calm_positive,1.4775837504283217e-06,5.989325405295372e-05,0.9922250222369928,0.0077136069235652,0.0,0.9999985224162495
2020-01-15,hg1s,1,calm_positive,7.591719999638251e-07,5.551997835347311e-06,0.9994131325160244,0.0005805563138498,0.0,0.9999992408280001
2020-01-15,ho1s,0,calm_negative,0.0181582998537426,1.4928930612477082e-05,0.0012632643360566,0.980563506880876,0.0,0.9818417001462574
2020-01-15,ng1s,0,calm_positive,0.0038608900217802,0.0001566669529287,0.9887740614275732,0.0072083816011573,0.0,0.9961391099782198
2020-01-15,nq1s,1,calm_positive,7.099582169042267e-05,0.0,0.9999290041797693,0.0,0.0,0.9999290041783095
2020-01-15,pl1s,-1,upside_breakout,1.2619718314024471e-14,1.0,2.449082186061009e-14,1.8889558828355657e-23,0.0,0.9999999999999873
2020-01-15,rb1s,1,calm_negative,0.0005253508162735,9.692553867880395e-05,1.2833217085607274e-06,0.999376440326726,0.0,0.9994746491837265
2020-01-15,si1s,0,upside_breakout,0.0009497092255542,0.7601059146360957,0.2382320863685421,0.0007122897722879,0.0,0.9990502907744458
2020-01-16,cl1s,0,calm_negative,0.0001830260277467,0.002744291515698,0.0054958725899185,0.9915768098663584,0.0,0.9998169739722533
2020-01-16,es1s,1,calm_positive,0.00011638536853391563,0.0,0.9998836146317994,0.0,0.0,0.9998836146314661
2020-01-16,fesx1s,1,calm_positive,4.447948663957581e-08,3.657144688066872e-05,0.999883299755018,8.008431681645786e-05,0.0,0.9999999555205134
2020-01-16,gc1s,0,calm_positive,4.373844241674728e-07,8.725787900880853e-06,0.9977402671659126,0.0022505696646831,0.0,0.9999995626155759
2020-01-16,hg1s,1,calm_positive,3.3362210798817772e-06,1.9755646238964142e-05,0.9923572351272828,0.0076196730036781,0.0,0.9999966637789202
2020-01-16,ho1s,0,calm_negative,0.0041209747798102,1.14491524059503e-05,0.0022327504981478,0.9936348255688848,0.0,0.9958790252201898
2020-01-16,ng1s,0,calm_positive,0.0109073581834845,0.0001879395331355,0.9816385980545964,0.0072661042293713,0.0,0.9890926418165155
2020-01-16,nq1s,-1,calm_positive,0.00016062581549680313,0.0,0.9998393741828422,0.0,0.0,0.9998393741845032
2020-01-16,pl1s,0,upside_breakout,8.899597029323876e-14,1.0,3.1528144057154413e-31,1.3591863849799885e-15,0.0,0.999999999999911
2020-01-16,rb1s,1,calm_positive,0.0015041355141779,0.0006621384756061,0.6192373217591994,0.3785964042524841,0.0,0.9984958644858221
2020-01-16,si1s,-1,calm_positive,0.0001678625590688,1.128550987590155e-05,0.9997003807096778,0.0001204712242347,0.0,0.9998321374409312
2020-01-17,cl1s,0,calm_negative,0.000102966294949,0.0001148141876656,0.0002227218065856,0.9995594977110176,0.0,0.999897033705051
2020-01-17,es1s,1,calm_positive,2.9431892901348654e-05,0.0,0.9999705681085046,0.0,0.0,0.9999705681070986
2020-01-17,fesx1s,1,calm_positive,7.73716245722916e-08,7.96148246706909e-05,0.9998283722338872,9.193556890756104e-05,0.0,0.9999999226283754
2020-01-17,gc1s,0,calm_positive,1.552567899062114e-06,3.0372478381777063e-05,0.9919002031502692,0.0080678718042091,0.0,0.999998447432101
2020-01-17,hg1s,1,calm_positive,8.697537956080463e-07,4.801195033924743e-06,0.9992516787174616,0.0007426503305436,0.0,0.9999991302462043
2020-01-17,ho1s,0,calm_negative,0.0001838368861897,3.161895646109418e-05,0.0001204149016493,0.9996641292522156,0.0,0.9998161631138103
2020-01-17,ng1s,0,calm_positive,0.0507746307268388,0.0009301493150741,0.9257309256010364,0.0225642943594985,0.0,0.9492253692731611
2020-01-17,nq1s,-1,calm_positive,8.474371445427153e-05,0.0,0.9999152562862031,0.0,0.0,0.9999152562855458
2020-01-17,pl1s,-1,calm_positive,1.927358937891553e-05,0.4166686391178797,0.5833079670052875,4.120285272573163e-06,0.0,0.9999807264106211
2020-01-17,rb1s,1,calm_negative,0.0005384640780103,7.333057498699445e-05,2.889211109114953e-06,0.9993853161384638,0.0,0.9994615359219897
2020-01-17,si1s,-1,calm_positive,0.0003256815402344,0.0651435941386509,0.9340992493009171,0.0004314750222459,0.0,0.9996743184597656
2020-01-20,cl1s,0,,,,,,,
2020-01-20,es1s,0,,,,,,,
2020-01-20,fesx1s,1,calm_positive,5.0638615694991156e-08,1.8561785856217645e-05,0.9996086315365352,0.0003727560388577,0.0,0.9999999493613843
2020-01-20,gc1s,0,,,,,,,
2020-01-20,hg1s,0,,,,,,,
2020-01-20,ho1s,0,,,,,,,
2020-01-20,ng1s,0,,,,,,,
2020-01-20,nq1s,0,,,,,,,
2020-01-20,pl1s,0,,,,,,,
2020-01-20,rb1s,0,,,,,,,
2020-01-20,si1s,0,,,,,,,
2020-01-21,cl1s,0,calm_negative,0.0158436052541197,0.0003601069854596,0.0080323371634088,0.9757639505999433,0.0,0.9841563947458803
2020-01-21,es1s,1,calm_positive,3.912274133268625e-05,0.0,0.9999608772599671,0.0,0.0,0.9999608772586673
2020-01-21,fesx1s,-1,calm_positive,1.1620920336987319e-07,4.184558857490151e-05,0.9993180006208396,0.0006400375798145,0.0,0.9999998837907966
2020-01-21,gc1s,0,calm_negative,6.764623944810138e-05,2.6195817236225076e-05,0.3616715648351271,0.6382345931087626,0.0,0.9999323537605519
2020-01-21,hg1s,-1,calm_negative,0.0002643178479753,0.0006718393937888,0.0004839593602605,0.9985798833954233,0.0,0.9997356821520247
2020-01-21,ho1s,1,calm_positive,0.3936718589791328,1.1675137624269368e-05,0.5396701822034304,0.0666462836783836,0.0,0.6063281410208672
2020-01-21,ng1s,0,stress,0.7895821294151315,0.1072369378484176,0.0003281071787168,0.102852825558628,0.0,0.2104178705848685
2020-01-21,nq1s,-1,calm_positive,6.904594748712133e-05,0.0,0.9999309540540722,0.0,0.0,0.9999309540525129
2020-01-21,pl1s,1,upside_breakout,9.762293513985768e-10,0.9999999969659256,5.887289808348335e-20,2.057461707819782e-09,0.0,0.9999999990237707
2020-01-21,rb1s,1,calm_negative,0.0034273363780451,0.0005003707860173,0.0004901959959519,0.9955820968403613,0.0,0.9965726636219548
2020-01-21,si1s,1,calm_positive,0.0407840007078386,1.5892376939261124e-07,0.947209021257038,0.0120068191101511,0.0,0.9592159992921614
2020-01-22,cl1s,-1,stress,0.9577387694272886,8.032543913927937e-05,0.0076595496239704,0.0345213555112885,0.0,0.04226123057271136
2020-01-22,es1s,1,calm_positive,2.9866382222481803e-05,0.0,0.9999701336171102,0.0,0.0,0.9999701336177775
2020-01-22,fesx1s,-1,calm_positive,6.798698800076645e-08,7.96509579084245e-05,0.9998092397835188,0.0001110412699951,0.0,0.999999932013012
2020-01-22,gc1s,0,calm_negative,4.267851179833634e-05,1.0596485907221364e-05,0.3670473744555275,0.6328993505478002,0.0,0.9999573214882017
2020-01-22,hg1s,-1,calm_positive,6.895125704048808e-05,0.0001921645939424,0.974775623270268,0.0249632608780956,0.0,0.9999310487429595
2020-01-22,ho1s,0,calm_positive,0.1147967466770861,3.249175437533737e-05,0.6003061495564506,0.284864612012082,0.0,0.8852032533229139
2020-01-22,ng1s,0,calm_negative,1.277137203604128e-11,3.3550904613628705e-10,1.6013711557134072e-08,0.9999999836363714,0.0,0.9999999999872287
2020-01-22,nq1s,-1,calm_positive,6.519008518341852e-05,0.0,0.999934809915873,0.0,0.0,0.9999348099148165
2020-01-22,pl1s,-1,calm_positive,3.741316639443318e-05,0.1066663578658109,0.8932445456882838,5.168327805547775e-05,0.0,0.9999625868336056
2020-01-22,rb1s,1,stress,0.9637668533476172,0.0359364382743446,9.515385562677065e-19,0.0002967083751067,0.0,0.03623314665238275
2020-01-22,si1s,1,calm_positive,4.210015182500012e-05,0.0006020157671566,0.9988226805187772,0.0005332035650128,0.0,0.999957899848175
2020-01-23,cl1s,-1,calm_negative,0.0675961995420925,0.0007178493014675,0.0030827415403839,0.9286032096180687,0.0,0.9324038004579075
2020-01-23,es1s,1,calm_positive,3.409638058596223e-05,0.0,0.999965903618924,0.0,0.0,0.9999659036194141
2020-01-23,fesx1s,-1,calm_positive,2.148468882776639e-07,0.000146032391364,0.9995141703013178,0.0003395824622438,0.0,0.9999997851531117
2020-01-23,gc1s,0,calm_positive,2.836632370796808e-05,0.0015095676779481,0.5714729084198168,0.426989157579093,0.0,0.999971633676292
2020-01-23,hg1s,-1,calm_negative,0.0002935964515178,0.0004968663852778,0.0538072903949034,0.945402246771748,0.0,0.9997064035484822
2020-01-23,ho1s,1,calm_negative,0.0011670784732769,0.0001606872951695,0.0007398086518739,0.9979324255762084,0.0,0.9988329215267231
2020-01-23,ng1s,0,calm_negative,6.16846924251013e-13,2.758735563653096e-11,1.1301729206951377e-08,0.999999988671334,0.0,0.9999999999993832
2020-01-23,nq1s,-1,calm_positive,0.00016858710043481814,0.0,0.9998314129009654,0.0,0.0,0.9998314128995652
2020-01-23,pl1s,-1,calm_negative,0.0014693230323978,0.4210659537345333,1.0564767144402399e-09,0.5774647221747881,0.0,0.9985306769676022
2020-01-23,rb1s,-1,calm_negative,0.0115754282488214,0.0011353836070845,2.7678057642170007e-05,0.9872615100887432,0.0,0.9884245717511786
2020-01-23,si1s,1,calm_positive,8.090605875052506e-05,0.0004830535061054,0.9992930939437502,0.0001429464888333,0.0,0.9999190939412494
2020-01-24,cl1s,-1,stress,0.8761775307573787,0.0001169129979835,0.0110665966765123,0.1126389595672648,0.0,0.1238224692426213
2020-01-24,es1s,1,calm_positive,0.25105576483941733,0.0,0.7489442351595905,0.0,0.0,0.7489442351605826
2020-01-24,fesx1s,1,calm_positive,9.90021025364679e-08,0.0001177448746899,0.9997675910518116,0.0001145650716772,0.0,0.9999999009978975
2020-01-24,gc1s,0,calm_negative,1.323862465106248e-06,6.061093280983406e-17,2.5908823263019085e-11,0.9999986761112846,0.0,0.9999986761375349
2020-01-24,hg1s,-1,calm_negative,0.0018401133466425,0.0015058987740062,0.0331434381924404,0.9635105496902748,0.0,0.9981598866533575
2020-01-24,ho1s,0,calm_positive,1.3550594114977234e-118,2.261651514017017e-117,1.0,3.2013691744752416e-127,0.0,1.0
2020-01-24,ng1s,0,calm_negative,0.0,1.067270904179894e-247,1.4820719956650806e-295,1.0,0.0,1.0
2020-01-24,nq1s,-1,calm_positive,0.06849391172185378,0.0,0.9315060882770866,0.0,0.0,0.9315060882781462
2020-01-24,pl1s,-1,calm_negative,0.0020554140640378,0.0093836279211237,0.0611099003023054,0.9274510577104208,0.0,0.9979445859359622
2020-01-24,rb1s,-1,upside_breakout,6.712851408091811e-93,1.0,2.8058771348011736e-113,7.490931692622575e-109,0.0,1.0
2020-01-24,si1s,1,upside_breakout,0.0007492751815816,0.9957401962911596,0.0033593442628609,0.0001511842617021,0.0,0.9992507248184184
2020-01-27,cl1s,-1,calm_negative,0.0928186896741804,0.0008679796406911,0.0039212221134988,0.9023921085716072,0.0,0.9071813103258196
2020-01-27,es1s,1,stress,0.8292099494985096,0.0,0.1707900505009173,0.0,0.0,0.17079005050149043
2020-01-27,fesx1s,1,upside_breakout,0.0013977950126931,0.6078655390397184,0.0633943266901667,0.3273423392578995,0.0,0.9986022049873069
2020-01-27,gc1s,0,calm_negative,4.413999708955731e-07,5.665477937154807e-20,1.2986413922941094e-12,0.9999995585968527,0.0,0.9999995586000291
2020-01-27,hg1s,-1,calm_negative,0.0031876552475506,0.000346722098268,3.121159073375288e-12,0.9964656226483622,0.0,0.9968123447524494
2020-01-27,ho1s,0,stress,0.996873654562108,3.1148272549852257e-06,0.0029798996799792,0.0001433309320127,0.0,0.003126345437892031
2020-01-27,ng1s,0,calm_positive,0.0879399583269707,0.000335107425274,0.8822167606790461,0.0295081735722027,0.0,0.9120600416730293
2020-01-27,nq1s,-1,stress,0.9109490363778929,0.0,0.08905096362255929,0.0,0.0,0.08905096362210707
2020-01-27,pl1s,0,upside_breakout,1.0923968229397008e-05,0.9999552294156876,2.264148503992407e-20,3.384661838161871e-05,0.0,0.9999890760317706
2020-01-27,rb1s,-1,stress,0.9058724412891368,0.010889707746699,2.4093819239229228e-08,0.0832378268721499,0.0,0.0941275587108632
2020-01-27,si1s,-1,calm_positive,0.0007998086817588,3.220688565854665e-06,0.99893111340694,0.0002658572253157,0.0,0.9992001913182412
2020-01-28,cl1s,-1,calm_negative,8.789279234640584e-05,0.0022718423949311,0.0004644775609005,0.997175787255012,0.0,0.9999121072076536
2020-01-28,es1s,1,stress,0.886741362988677,0.0,0.1132586370120033,0.0,0.0,0.113258637011323
2020-01-28,fesx1s,-1,upside_breakout,0.0004377074997573,0.4634515442408006,0.4580476668239026,0.0780630814364532,0.0,0.9995622925002428
2020-01-28,gc1s,0,calm_negative,2.727065759809741e-45,1.0456896017232835e-304,5.9691861420179695e-229,1.0,0.0,1.0
2020-01-28,hg1s,-1,calm_positive,3.9680705937555536e-05,5.9058498160489384e-05,0.9809453457754476,0.0189559150168655,0.0,0.9999603192940625
2020-01-28,ho1s,0,upside_breakout,0.0008183594465052,0.9943104655276434,0.0040884600527084,0.0007827149747321,0.0,0.9991816405534948
2020-01-28,ng1s,0,calm_positive,0.0065592346223801,1.9094112542689314e-05,0.9920467704345612,0.0013749008294937,0.0,0.9934407653776199
2020-01-28,nq1s,-1,stress,0.9887782056195689,0.0,0.0112217943799932,0.0,0.0,0.011221794380431138
2020-01-28,pl1s,-1,calm_negative,0.0044661625385596,0.0442364480194242,0.2364961749423888,0.7148012145003583,0.0,0.9955338374614404
2020-01-28,rb1s,-1,calm_positive,0.0478546416936408,0.0004642898092172,0.9516111287688958,6.993972949281722e-05,0.0,0.9521453583063592
2020-01-28,si1s,-1,stress,0.999956420750186,1.344001465107665e-23,1.7464692002852294e-10,4.357907500239362e-05,0.0,4.357924981401862e-05
2020-01-29,cl1s,-1,calm_negative,0.0013761733182543,0.0001039349586962,0.0005328679092904,0.997987023813723,0.0,0.9986238266817457
2020-01-29,es1s,1,calm_positive,0.020298496474961927,0.0,0.9797015035257631,0.0,0.0,0.979701503525038
2020-01-29,fesx1s,1,calm_positive,2.699206293179821e-06,0.0106439349485694,0.9887801222873682,0.0005732435575002,0.0,0.9999973007937069
2020-01-29,gc1s,0,calm_negative,1.8852620096701257e-05,0.0001166468195638,0.274919841287055,0.7249446592706061,0.0,0.9999811473799033
2020-01-29,hg1s,-1,calm_positive,9.933392219278784e-05,0.0001680526755481,0.6336720024273574,0.3660606109742762,0.0,0.9999006660778073
2020-01-29,ho1s,0,calm_negative,0.0224745408600536,0.0001664798982267,0.0003954644282776,0.976963514815259,0.0,0.9775254591399464
2020-01-29,ng1s,0,calm_positive,0.0018972857069576,3.3038817195059354e-05,0.9958962750985324,0.0021734003795159,0.0,0.9981027142930424
2020-01-29,nq1s,-1,calm_positive,0.03651298868920091,0.0,0.96348701131016,0.0,0.0,0.9634870113107991
2020-01-29,pl1s,1,upside_breakout,0.0002500089942757,0.9896863128806246,3.1267024075809924e-15,0.0100636781217189,0.0,0.9997499910057243
