date,instrument,primary_signal,hmm_predicted_regime,hmm_volatility_regime,hmm_return_regime,hmm_market_state,hmm_regime_confidence,daily_return,realized_vol_20d
2020-09-03,ng1s,0,1.0,high_vol,downside,stress,0.9953260251120712,0.000404936924875976,0.030829218474070226
2020-09-03,nq1s,-1,0.0,extreme_vol,downside,stress,0.9999951601683984,-0.04922853804923688,0.01617549830267354
2020-09-03,pl1s,1,0.0,extreme_vol,positive,upside_breakout,1.0,-0.016038048885703704,0.022422474850362913
2020-09-03,rb1s,1,0.0,low_vol,downside,calm_negative,0.6099318642863267,0.0024126458617157454,0.01955643132637598
2020-09-03,si1s,1,0.0,extreme_vol,downside,stress,1.0,-0.018981565480222562,0.04324230813330542
2020-09-04,cl1s,0,0.0,extreme_vol,downside,stress,0.9999654029107208,-0.03867536895982415,0.015389881775426474
2020-09-04,es1s,1,0.0,extreme_vol,downside,stress,0.9855439116522168,-0.012711252348247326,0.010387975734480406
2020-09-04,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.9982691158270194,-0.013969025205805896,0.011957546966182245
2020-09-04,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9989818380977428,-0.0018061719423545508,0.015827901095598323
2020-09-04,hg1s,1,2.0,normal_vol,weak,calm_negative,0.9691754622644227,0.02924369928656856,0.015924729113719865
2020-09-04,ho1s,0,0.0,extreme_vol,downside,stress,0.8363717326392981,-0.013873425791797733,0.017174481258259273
2020-09-04,ng1s,0,1.0,high_vol,downside,stress,0.993013474132406,0.04060947251467284,0.031204627984944226
2020-09-04,nq1s,1,0.0,extreme_vol,downside,stress,0.999887547525296,-0.021333841787136598,0.016726387758483917
2020-09-04,pl1s,1,0.0,extreme_vol,positive,upside_breakout,0.9684697080012225,0.009667266190141355,0.020934823945544738
2020-09-04,rb1s,1,1.0,extreme_vol,weak,stress,0.935663655555312,-0.022989459330435613,0.019921805270864557
2020-09-04,si1s,1,0.0,extreme_vol,downside,stress,0.9999997836421478,-0.006065116434337825,0.04274917812634273
2020-09-07,cl1s,0,,,,,,,
2020-09-07,es1s,0,,,,,,,
2020-09-07,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.998382450349618,0.019094548813293866,0.012675911799829522
2020-09-07,gc1s,0,,,,,,,
2020-09-07,hg1s,0,,,,,,,
2020-09-07,ho1s,0,,,,,,,
2020-09-07,ng1s,0,,,,,,,
2020-09-07,nq1s,0,,,,,,,
2020-09-07,pl1s,0,,,,,,,
2020-09-07,rb1s,0,,,,,,,
2020-09-07,si1s,0,,,,,,,
2020-09-08,cl1s,0,0.0,extreme_vol,downside,stress,0.999999999985448,-0.07568518954117487,0.021898135003440202
2020-09-08,es1s,1,0.0,extreme_vol,downside,stress,0.9929621597560312,-0.023994147765971308,0.011798794056947172
2020-09-08,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.997188219388358,-0.012390450285750032,0.011936089741555907
2020-09-08,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9987879283991254,0.004601147689793139,0.015798911772888554
2020-09-08,hg1s,1,2.0,normal_vol,weak,calm_negative,0.9936348105167642,-0.012083606180645079,0.015577100159041003
2020-09-08,ho1s,1,0.0,extreme_vol,downside,stress,0.999999912455682,-0.06487191032456785,0.021453890379333287
2020-09-08,ng1s,0,0.0,extreme_vol,strong_upside,upside_breakout,0.9417964292494792,-0.07264341537569996,0.03451831635681262
2020-09-08,nq1s,1,0.0,extreme_vol,downside,stress,0.9999510771338956,-0.04227730273766661,0.019416701599785337
2020-09-08,pl1s,1,0.0,extreme_vol,positive,upside_breakout,0.9877971285300784,0.013471387218451758,0.019515775653338622
2020-09-08,rb1s,1,1.0,extreme_vol,weak,stress,0.9999996219849696,-0.0632008168583037,0.02424533565813832
2020-09-08,si1s,1,0.0,extreme_vol,downside,stress,0.9999997570921846,0.010444744072493961,0.04019281953835453
2020-09-09,cl1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9998866584781918,0.0350924918203428,0.023800721809853282
2020-09-09,es1s,1,0.0,extreme_vol,downside,stress,0.998145791346824,0.019412381952055524,0.012463651849698209
2020-09-09,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.9957966476942768,0.018665850672179296,0.012455925950530468
2020-09-09,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9991814141313504,0.006020996298780945,0.012109409124350021
2020-09-09,hg1s,1,0.0,low_vol,positive,calm_positive,0.8125543220086696,0.008760330598316823,0.01563142770204143
2020-09-09,ho1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9978349288396486,0.02721025189920301,0.022758220543352897
2020-09-09,ng1s,0,1.0,high_vol,downside,stress,0.9404766684068832,0.002499561292752528,0.03449981540842891
2020-09-09,nq1s,1,0.0,extreme_vol,downside,stress,0.9997344798113597,0.030039329144351257,0.02004578154432497
2020-09-09,pl1s,1,0.0,extreme_vol,positive,upside_breakout,0.9946608042727554,0.01603866856794256,0.01898201807118594
2020-09-09,rb1s,1,3.0,normal_vol,strong_upside,calm_positive,0.9724584619283811,0.014961914584902702,0.02415448566269848
2020-09-09,si1s,0,0.0,extreme_vol,downside,stress,0.6779808391889212,0.003408542954901561,0.031468891579637906
2020-09-10,cl1s,0,0.0,extreme_vol,downside,stress,0.590948673470208,-0.019710906650062143,0.022930289126080996
2020-09-10,es1s,1,0.0,extreme_vol,downside,stress,0.9916636412467592,-0.017572237337934893,0.012852288602270974
2020-09-10,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.9960644381070962,-0.004205467107494032,0.012434610080998002
2020-09-10,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9995936158881736,0.004808430102124062,0.012149822178541651
2020-09-10,hg1s,1,2.0,normal_vol,weak,calm_negative,0.9968523573763254,-0.017368507330419947,0.0162460850822966
2020-09-10,ho1s,0,0.0,extreme_vol,downside,stress,0.9325893622350552,-0.021426630867438234,0.022416714237842472
2020-09-10,ng1s,0,1.0,high_vol,downside,stress,0.9959258989109696,-0.034496744583199956,0.03543736265189091
2020-09-10,nq1s,1,0.0,extreme_vol,downside,stress,0.9499776329067232,-0.01882776327062463,0.01999163743565332
2020-09-10,pl1s,0,0.0,extreme_vol,positive,upside_breakout,0.8503818521109029,0.017407287270095217,0.019307508479869572
2020-09-10,rb1s,1,0.0,low_vol,downside,calm_negative,0.6717570261603852,-0.0192977736776605,0.023172599513576683
2020-09-10,si1s,1,0.0,extreme_vol,downside,stress,0.754459112893866,0.007680094992761344,0.031470857605942044
2020-09-11,cl1s,0,2.0,low_vol,weak,calm_negative,0.9588726362487602,0.000804289141156378,0.022977474529870468
2020-09-11,es1s,1,2.0,normal_vol,positive,calm_positive,0.9979563079122072,-0.0020206555896350453,0.01285755109718101
2020-09-11,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.953943793484882,0.0018099547512413494,0.01213620212764373
2020-09-11,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9994349983198622,-0.008349030194476414,0.012037294102459762
2020-09-11,hg1s,1,2.0,normal_vol,weak,calm_negative,0.9960115985510004,0.013673504669455605,0.014739320975322644
2020-09-11,ho1s,0,1.0,low_vol,weak,calm_negative,0.7889166317959494,0.006651889812126166,0.02258152391972926
2020-09-11,ng1s,0,1.0,high_vol,downside,stress,0.9975696664397052,-0.023246147383315985,0.035748129882111866
2020-09-11,nq1s,1,0.0,extreme_vol,downside,stress,0.8939700005484427,-0.0104443897751052,0.02011124179448843
2020-09-11,pl1s,0,0.0,extreme_vol,positive,upside_breakout,0.7107838222360497,-0.0014877789572437239,0.0183444850929756
2020-09-11,rb1s,1,0.0,low_vol,downside,calm_negative,0.6397304118658946,-0.0025507880475156286,0.02315263443051897
2020-09-11,si1s,1,0.0,extreme_vol,downside,stress,0.9468860476432828,-0.01590267825606817,0.027800630948854092
2020-09-14,cl1s,0,2.0,low_vol,weak,calm_negative,0.9931735229102524,-0.0018751673971270089,0.022997959374997184
2020-09-14,es1s,1,2.0,normal_vol,positive,calm_positive,1.0,0.01462317210314712,0.013282233480263873
2020-09-14,fesx1s,-1,0.0,normal_vol,weak,calm_negative,0.9673608473030187,-0.0006022282445412586,0.012137744432118347
2020-09-14,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9995793117071408,0.008111299350271217,0.01194517675425207
2020-09-14,hg1s,-1,0.0,low_vol,positive,calm_positive,0.929031144703932,0.009376539692725672,0.014394819093374206
2020-09-14,ho1s,0,1.0,low_vol,weak,calm_negative,0.9955121540807732,0.003487519678338158,0.022667604842192525
2020-09-14,ng1s,0,1.0,high_vol,downside,stress,0.998055157570926,0.01807250733403354,0.03083608281988911
2020-09-14,nq1s,1,2.0,normal_vol,positive,calm_positive,0.9999999995852704,0.019798399855106563,0.02058385926065816
2020-09-14,pl1s,-1,0.0,extreme_vol,positive,upside_breakout,0.9999628498615082,0.020327799067554775,0.018213892085098934
2020-09-14,rb1s,1,3.0,normal_vol,strong_upside,calm_positive,0.608554085646802,0.01086857081529291,0.023234008368339127
2020-09-14,si1s,1,3.0,high_vol,strong_upside,upside_breakout,0.9855701241261012,0.0185426516743441,0.024610158011727296
2020-09-15,cl1s,0,3.0,high_vol,strong_upside,upside_breakout,0.8013871457933217,0.02737520217398748,0.023473004286015283
2020-09-15,es1s,1,2.0,normal_vol,positive,calm_positive,1.0,0.006746237675862465,0.013311734750011992
2020-09-15,fesx1s,-1,0.0,normal_vol,weak,calm_negative,1.0,0.004838221954787336,0.01198493398749838
2020-09-15,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9985104680225444,0.0012731068917541943,0.010451626783370839
2020-09-15,hg1s,-1,0.0,low_vol,positive,calm_positive,0.9845213271252864,-0.001629725486018363,0.014168051152075353
2020-09-15,ho1s,0,1.0,low_vol,weak,calm_negative,0.9957562467821648,0.005396007208336773,0.022750094658862446
2020-09-15,ng1s,0,1.0,high_vol,downside,stress,0.9910583618499862,0.022509782995375316,0.031335331594168556
2020-09-15,nq1s,1,2.0,normal_vol,positive,calm_positive,0.999999999996362,0.01630941286072507,0.02067623060127468
2020-09-15,pl1s,-1,0.0,extreme_vol,positive,upside_breakout,0.9290808965869556,0.02451236048805283,0.018930452737763333
2020-09-15,rb1s,1,3.0,normal_vol,strong_upside,calm_positive,0.94689915004558,0.028279727063460935,0.023708842775646607
2020-09-15,si1s,1,1.0,low_vol,positive,calm_positive,0.6589593420346167,0.0039846456602667946,0.02048448902500719
2020-09-16,cl1s,1,,,,,,0.0491118070682135,0.02648583554413759
2020-09-16,es1s,1,2.0,normal_vol,positive,calm_positive,0.9402330533337542,-0.004565537555786925,0.01335158650054599
2020-09-16,fesx1s,-1,0.0,normal_vol,weak,calm_negative,1.0,-0.0006018657851400988,0.011766173540257708
2020-09-16,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9985509735073376,0.0021869596169474814,0.010309444216704216
2020-09-16,hg1s,-1,0.0,low_vol,positive,calm_positive,0.9966088916095164,-0.0006529548810948471,0.013113946827601449
2020-09-16,ho1s,0,1.0,low_vol,weak,calm_negative,0.8871023757881059,0.015464381036438546,0.02265843132887952
2020-09-16,ng1s,0,1.0,high_vol,downside,stress,0.9937666122547012,-0.04021883779387836,0.0313436472358783
2020-09-16,nq1s,1,2.0,normal_vol,positive,calm_positive,0.5378097191820239,-0.017052029431437465,0.020915583664698822
2020-09-16,pl1s,1,0.0,extreme_vol,positive,upside_breakout,0.7762222793055306,-0.008857666465743375,0.018972601181510763
2020-09-16,rb1s,1,1.0,extreme_vol,weak,stress,0.9997360484744175,0.04463579464643064,0.025824195406859866
2020-09-16,si1s,1,1.0,low_vol,positive,calm_positive,0.8776680667107031,0.0004369359265030681,0.020172952925028534
2020-09-17,cl1s,0,,,,,,0.020044543239470913,0.02698916535966629
2020-09-17,es1s,1,1.0,high_vol,weak,stress,0.8842253244222591,-0.00843320017802629,0.013456801327663626
2020-09-17,fesx1s,-1,0.0,normal_vol,weak,calm_negative,0.9999994916289708,-0.003914483587769357,0.011430424565126898
2020-09-17,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.996974296493754,-0.01045419944621917,0.009439139977453822
2020-09-17,hg1s,-1,0.0,low_vol,positive,calm_positive,0.5830335678082399,0.0032669075487041788,0.012648839383129714
2020-09-17,ho1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9999551652737192,0.03896802984634884,0.024842239294721676
2020-09-17,ng1s,0,0.0,extreme_vol,strong_upside,upside_breakout,0.9999999985084288,-0.0992505460048756,0.037627094201825785
2020-09-17,nq1s,1,2.0,normal_vol,positive,calm_positive,0.5593084171014885,-0.01597067969775212,0.021162595335119244
2020-09-17,pl1s,1,0.0,extreme_vol,positive,upside_breakout,1.0,-0.043759630193578314,0.020957515833719208
2020-09-17,rb1s,1,1.0,extreme_vol,weak,stress,0.9452075162807057,0.029859535691736605,0.02668554521395406
2020-09-17,si1s,1,0.0,extreme_vol,downside,stress,0.8344453463102819,-0.01368467053925182,0.019541382565628828
2020-09-18,cl1s,0,2.0,low_vol,weak,calm_negative,0.8896544206961225,0.0024260074872402004,0.026985917357988293
2020-09-18,es1s,1,1.0,high_vol,weak,stress,0.9984966602274002,-0.010370038794780045,0.013634807512613306
2020-09-18,fesx1s,-1,0.0,normal_vol,weak,calm_negative,0.9996919456981624,-0.008464328899900564,0.011507319640899327
2020-09-18,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9902133232788696,0.006256731121276227,0.009138710927561782
2020-09-18,hg1s,1,2.0,normal_vol,weak,calm_negative,0.7679660984821396,0.014653206414356967,0.01239138827163081
2020-09-18,ho1s,0,1.0,low_vol,weak,calm_negative,0.912588639599142,-0.0006897809156075629,0.024854916997814162
2020-09-18,ng1s,0,0.0,extreme_vol,strong_upside,upside_breakout,0.6860777993484692,0.0029377735298556917,0.03742716960359596
2020-09-18,nq1s,1,0.0,extreme_vol,downside,stress,0.82584944627857,-0.013385702354083873,0.02108170221119786
2020-09-18,pl1s,1,0.0,extreme_vol,positive,upside_breakout,0.8430199280557533,0.00816414222067885,0.019840287767940334
2020-09-18,rb1s,1,3.0,normal_vol,strong_upside,calm_positive,0.9374628709558768,0.009964063248534938,0.02675478211390822
2020-09-18,si1s,1,1.0,low_vol,positive,calm_positive,0.9357384491049744,0.001070110975449845,0.019483321258041343
2020-09-21,cl1s,1,0.0,extreme_vol,downside,stress,0.9999947523312032,-0.04307841227691822,0.028474348606587208
2020-09-21,es1s,1,1.0,high_vol,weak,stress,0.9833388431323352,-0.01243874858512517,0.013839773322310008
2020-09-21,fesx1s,-1,1.0,extreme_vol,downside,stress,0.9980718802365424,-0.04237804878015816,0.013781975307410077
2020-09-21,gc1s,0,0.0,extreme_vol,downside,stress,0.999965975079671,-0.026247388007497596,0.01091546352927952
2020-09-21,hg1s,1,2.0,normal_vol,weak,calm_negative,0.994362172690487,-0.02695763796965278,0.013191048970453518
2020-09-21,ho1s,1,0.0,extreme_vol,downside,stress,0.9996564971323708,-0.04460741799301149,0.025794085484534532
2020-09-21,ng1s,0,0.0,extreme_vol,strong_upside,upside_breakout,0.9999871897982452,-0.1040055373318487,0.04116856302435983
2020-09-21,nq1s,1,1.0,high_vol,weak,stress,0.5653021490477519,0.00567401848597493,0.02104431156023105
2020-09-21,pl1s,1,0.0,extreme_vol,positive,upside_breakout,1.0,-0.06489800232193732,0.02469723772837299
2020-09-21,rb1s,1,1.0,extreme_vol,weak,stress,0.999914634789474,-0.04811580051448372,0.02884948561809778
2020-09-21,si1s,-1,0.0,extreme_vol,downside,stress,1.0,-0.1010726530363395,0.02973727495742314
2020-09-22,cl1s,1,2.0,low_vol,weak,calm_negative,0.7322488731171397,0.006575618907760594,0.028473660163698386
2020-09-22,es1s,1,1.0,high_vol,weak,stress,0.9957681644489929,0.007404580153805629,0.013723533836855166
2020-09-22,fesx1s,1,2.0,high_vol,strong_upside,upside_breakout,0.9565720564848692,0.007004138807938709,0.01393727099279452
2020-09-22,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9939348428518524,-0.0015701873674863753,0.010892386591748463
2020-09-22,hg1s,1,0.0,low_vol,positive,calm_positive,0.8721468736441059,0.009564643458390032,0.01330650444314669
2020-09-22,ho1s,1,0.0,extreme_vol,downside,stress,0.8444440443940769,-0.010114698520299448,0.024539981927119425
2020-09-22,ng1s,0,3.0,normal_vol,weak,calm_negative,0.9940009083293928,-0.0005429975705056878,0.0406258354160629
2020-09-22,nq1s,1,1.0,high_vol,weak,stress,0.9584608845813826,0.01460551460522086,0.021300083169866982
2020-09-22,pl1s,1,0.0,extreme_vol,positive,upside_breakout,1.0,-0.020911043293168063,0.02504031407953539
2020-09-22,rb1s,1,0.0,low_vol,downside,calm_negative,0.5428080929791141,-0.010874182948432343,0.0273495507224684
2020-09-22,si1s,-1,0.0,extreme_vol,downside,stress,0.9999998514831642,0.005576741427049781,0.029821115732535056
2020-09-23,cl1s,1,2.0,low_vol,weak,calm_negative,0.6944697640728108,0.0032663317336407705,0.02811580198458764
2020-09-23,es1s,1,1.0,high_vol,weak,stress,0.9403526697312437,-0.02061074486661163,0.014267235316532227
2020-09-23,fesx1s,1,2.0,high_vol,strong_upside,upside_breakout,0.9978315008346396,0.0022130888408755656,0.013813317180410319
2020-09-23,gc1s,1,3.0,high_vol,strong_upside,upside_breakout,0.7267566610411209,-0.020549381431949176,0.011655937445297429
2020-09-23,hg1s,1,2.0,normal_vol,weak,calm_negative,0.9917653290827216,-0.02221496031652581,0.014363009817703708
2020-09-23,ho1s,1,2.0,normal_vol,positive,calm_positive,1.0,0.007935077496961318,0.02452548534568492
2020-09-23,ng1s,0,3.0,normal_vol,weak,calm_negative,1.0,0.07585372547482083,0.04560068747692338
2020-09-23,nq1s,1,1.0,high_vol,weak,stress,0.7120529464096818,-0.028745683662107502,0.02198664209418891
2020-09-23,pl1s,0,0.0,extreme_vol,positive,upside_breakout,1.0,-0.017778803968438783,0.025022707070611702
2020-09-23,rb1s,1,2.0,high_vol,positive,upside_breakout,1.0,0.012239903281996423,0.027482814376842957
2020-09-23,si1s,0,0.0,extreme_vol,downside,stress,1.0,-0.05782326702621354,0.03213886912031782
2020-09-24,cl1s,1,3.0,high_vol,strong_upside,upside_breakout,0.537663040700831,0.009516654297689442,0.028260745592484635
2020-09-24,es1s,1,1.0,high_vol,weak,stress,0.9989387913314868,0.0020889748549559606,0.013954893277692447
2020-09-24,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.9988412356642578,-0.0072555205051143545,0.013791062737884394
2020-09-24,gc1s,1,3.0,high_vol,strong_upside,upside_breakout,0.9992085007360952,0.0045493470462567576,0.011081033652432808
2020-09-24,hg1s,1,2.0,normal_vol,weak,calm_negative,0.5211817381807191,-0.008352825174714917,0.014346866177201769
2020-09-24,ho1s,1,1.0,low_vol,weak,calm_negative,0.9568836288005512,0.0076936843008053035,0.024710483898488313
2020-09-24,ng1s,-1,1.0,high_vol,downside,stress,0.6162421463510922,0.03758251598259088,0.04696328596726533
2020-09-24,nq1s,1,1.0,high_vol,weak,stress,0.9770341703612844,0.005794625541975185,0.0212379524498742
2020-09-24,pl1s,0,0.0,extreme_vol,positive,upside_breakout,0.9999997746345144,-0.006464504003049765,0.024890641656464343
2020-09-24,rb1s,1,3.0,normal_vol,strong_upside,calm_positive,0.985530046151366,0.013301088213869772,0.02773098774740881
2020-09-24,si1s,1,0.0,extreme_vol,downside,stress,0.9999999982319424,0.003938540779509836,0.029972303677926457
2020-09-25,cl1s,1,2.0,low_vol,weak,calm_negative,0.9563304862842996,-0.0014884639780549103,0.02824428284060237
2020-09-25,es1s,1,1.0,high_vol,weak,stress,0.9946817722500844,0.015210006173785207,0.014531816397672865
2020-09-25,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.9990376467547428,-0.008897362567805822,0.013865573041876848
2020-09-25,gc1s,1,3.0,high_vol,strong_upside,upside_breakout,0.998918576237764,-0.0056476104320847265,0.010948147894185583
2020-09-25,hg1s,1,0.0,low_vol,positive,calm_positive,0.9903438262509312,0.0010107834958841266,0.01433069735005272
2020-09-25,ho1s,1,1.0,low_vol,weak,calm_negative,0.9784301647536658,0.006125717580040213,0.024442741544862843
2020-09-25,ng1s,0,1.0,high_vol,downside,stress,0.9257949050419084,-0.031735598560984846,0.04473267722519139
2020-09-25,nq1s,1,1.0,high_vol,weak,stress,0.9687874049170572,0.022471136410492365,0.02208085333628405
2020-09-25,pl1s,1,0.0,extreme_vol,positive,upside_breakout,0.9999999892315828,0.004613746608453262,0.024928159400394403
2020-09-25,rb1s,1,3.0,normal_vol,strong_upside,calm_positive,0.9950333681317898,0.014149335005603225,0.02680395208202307
2020-09-25,si1s,0,0.0,extreme_vol,downside,stress,0.9999244351304616,-0.004440420462755723,0.02994316506081782
2020-09-28,cl1s,1,2.0,low_vol,weak,calm_negative,0.8997136554525831,0.00869565210741663,0.028369914380425187
2020-09-28,es1s,1,1.0,high_vol,weak,stress,0.9977044058418132,0.017872081530355688,0.015147471174270259
2020-09-28,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.9980008309985584,0.03174094261034699,0.015554415410585828
2020-09-28,gc1s,1,3.0,high_vol,strong_upside,upside_breakout,0.9987727163517462,0.008573112579245201,0.009781909011065591
2020-09-28,hg1s,1,0.0,low_vol,positive,calm_positive,0.9867384614829487,0.006395151440637736,0.014228968577548023
2020-09-28,ho1s,0,1.0,low_vol,weak,calm_negative,0.8952082243360818,0.011206211722915027,0.024512520740129797
2020-09-28,ng1s,0,1.0,high_vol,downside,stress,0.9824330598283,-0.004275098715915804,0.04477293812261965
2020-09-28,nq1s,1,0.0,extreme_vol,downside,stress,0.5457810657952898,0.023189511965112652,0.022826434289043095
2020-09-28,pl1s,1,0.0,extreme_vol,positive,upside_breakout,1.0,0.0496938294779421,0.02750899171094896
2020-09-28,rb1s,1,3.0,normal_vol,strong_upside,calm_positive,0.9824302675180908,0.019667169213573477,0.026653188307124914
2020-09-28,si1s,-1,0.0,extreme_vol,downside,stress,0.9997153336715872,0.02212791766498201,0.029961998773794667
2020-09-29,cl1s,1,0.0,extreme_vol,downside,stress,0.9997656470132228,-0.03226600980014027,0.02911231890146353
2020-09-29,es1s,1,1.0,high_vol,weak,stress,0.99903708996017,-0.00366108786755448,0.015151195166894444
2020-09-29,fesx1s,1,2.0,high_vol,strong_upside,upside_breakout,0.9993081065791912,-0.004661280298006831,0.015572460589592524
2020-09-29,gc1s,1,3.0,high_vol,strong_upside,upside_breakout,0.9989250958222876,0.011103437290625795,0.010200544116002644
2020-09-29,hg1s,1,0.0,low_vol,positive,calm_positive,0.980910652969923,0.0,0.013827284219237651
2020-09-29,ho1s,1,0.0,extreme_vol,downside,stress,0.9982219485625846,-0.02643979187802259,0.02481674652674009
2020-09-29,ng1s,0,0.0,extreme_vol,strong_upside,upside_breakout,0.9999986401826542,-0.08371974416220407,0.0474044123675264
2020-09-29,nq1s,1,1.0,high_vol,weak,stress,0.8240359869137706,-0.00500230369188881,0.02264299419723727
2020-09-29,pl1s,0,0.0,extreme_vol,positive,upside_breakout,0.9997684308807938,0.007067534215226212,0.02759556778732131
2020-09-29,rb1s,1,1.0,extreme_vol,weak,stress,0.9993336695243056,-0.03470161362294355,0.027148379078969453
2020-09-29,si1s,-1,0.0,extreme_vol,downside,stress,0.9996700539686532,0.035629554467695224,0.030426659130707415
2020-09-30,cl1s,1,3.0,high_vol,strong_upside,upside_breakout,0.999131619757784,0.023670144869491816,0.02972655477940024
2020-09-30,es1s,1,1.0,high_vol,weak,stress,0.994080199539098,0.005474315710090494,0.015072337229922161
2020-09-30,fesx1s,1,2.0,high_vol,strong_upside,upside_breakout,0.9991065015214252,-0.0028098657511002045,0.01497507713076166
2020-09-30,gc1s,1,3.0,high_vol,strong_upside,upside_breakout,0.997827523364005,-0.004045817576816879,0.010199488281819864
2020-09-30,hg1s,-1,2.0,normal_vol,weak,calm_negative,0.8935830760871997,0.014214046169834571,0.014033391169133031
2020-09-30,ho1s,1,3.0,high_vol,strong_upside,upside_breakout,0.9998647540785376,0.032714882409013546,0.025981594426525898
2020-09-30,ng1s,0,0.0,extreme_vol,strong_upside,upside_breakout,0.8403769941131536,-0.01327911124237513,0.04713305326682272
2020-09-30,nq1s,1,1.0,high_vol,weak,stress,0.895522852426362,0.006129964058205983,0.02229434651122829
2020-09-30,pl1s,1,0.0,extreme_vol,positive,upside_breakout,0.9999999995488906,0.012810515762322616,0.027501435988669658
2020-09-30,rb1s,1,3.0,normal_vol,strong_upside,calm_positive,0.8562702147281804,0.008965928672283852,0.02714657630064234
2020-09-30,si1s,1,0.0,extreme_vol,downside,stress,1.0,-0.038903661850771876,0.03113582635188743
2020-10-01,cl1s,1,0.0,extreme_vol,downside,stress,0.9999916169459854,-0.03729487862164693,0.0301534477585092
2020-10-01,es1s,1,1.0,high_vol,weak,stress,0.9976022015510912,0.004698687349746988,0.01463174774545575
2020-10-01,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.99912581916221,-0.005009392612541741,0.014855834912182807
2020-10-01,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.9986915605943728,0.010973357958864671,0.009939544323453021
2020-10-01,hg1s,1,1.0,extreme_vol,downside,stress,0.9999953674885528,-0.05507007265038655,0.018703820104677693
2020-10-01,ho1s,1,0.0,extreme_vol,downside,stress,0.9998779460351874,-0.02360700572331209,0.025415095577247037
2020-10-01,ng1s,0,0.0,extreme_vol,strong_upside,upside_breakout,0.6257896510265806,0.0,0.04727127586776961
2020-10-01,nq1s,1,1.0,high_vol,weak,stress,0.9758083308402812,0.014683644173520749,0.02252380717075385
2020-10-01,pl1s,1,0.0,extreme_vol,positive,upside_breakout,0.999947053268639,-0.0035195776456355965,0.02501875018555664
2020-10-01,rb1s,1,1.0,extreme_vol,weak,stress,0.9989238965586544,-0.02471225349585293,0.027395986272664992
2020-10-01,si1s,0,0.0,extreme_vol,downside,stress,0.9999847968275116,0.03234868481239661,0.031371204145324835
2020-10-02,cl1s,1,0.0,extreme_vol,downside,stress,0.9999952799737436,-0.043130165266444975,0.03143860302626125
2020-10-02,es1s,1,1.0,high_vol,weak,stress,0.9989401100738844,-0.008462623410327441,0.012903231620445831
2020-10-02,fesx1s,-1,2.0,high_vol,strong_upside,upside_breakout,0.9994285480054192,0.0,0.014563739687341863
2020-10-02,gc1s,0,3.0,high_vol,strong_upside,upside_breakout,0.998431965676616,-0.004539998955677249,0.00995702553152156
2020-10-02,hg1s,-1,1.0,extreme_vol,downside,stress,0.999994081528036,0.03908567530213092,0.020606075563074564
2020-10-02,ho1s,1,0.0,extreme_vol,downside,stress,0.999942231751174,-0.03555556012245398,0.02626324066299824
2020-10-02,ng1s,0,0.0,extreme_vol,strong_upside,upside_breakout,0.8463290111217883,-0.03521596979185848,0.047317569029438726
2020-10-02,nq1s,1,0.0,extreme_vol,downside,stress,0.6088622718578354,-0.029503876974350862,0.02076445284439501
2020-10-02,pl1s,1,0.0,extreme_vol,positive,upside_breakout,0.9999989270805898,-0.016114790291181902,0.02502134559486229
2020-10-02,rb1s,1,1.0,extreme_vol,weak,stress,0.9989299370817012,-0.02507810015869416,0.027908170356105693
2020-10-02,si1s,1,0.0,extreme_vol,downside,stress,0.9993531157939504,-0.009276819559592697,0.03122779995942918
2020-10-05,cl1s,1,3.0,high_vol,strong_upside,upside_breakout,0.9999997698178316,0.05856950081926504,0.03346481645453788
2020-10-05,es1s,1,1.0,high_vol,weak,stress,0.987034291663346,0.0160964288371932,0.01319807736933438
2020-10-05,fesx1s,1,2.0,high_vol,strong_upside,upside_breakout,0.9976925239313672,0.011327879170281774,0.014101812364314955
